departement,ville,coordonnesgroup
Calvados,Olendon,Point(-0.171111111 48.968888888)
Tarn-et-Garonne,Lamagistère,Point(0.823333333 44.125)
Tarn-et-Garonne,Orgueil,Point(1.411111111 43.904444444)
Vienne,La Grimaudière,Point(0.017777777 46.807777777)
arrondissement d'Auxerre,Lucy-sur-Cure,Point(3.743055555 47.628611111)
Vienne,Luchapt,Point(0.781944444 46.176111111)
Vienne,Mazeuil,Point(0.083888888 46.787222222)
arrondissement de Fougères-Vitré,Landéan,Point(-1.1525 48.413055555)
Charente,Les Gours,Point(-0.067222222 45.961666666)
Charente,Mesnac,Point(-0.343333333 45.776944444)
Charente,Montmoreau-Saint-Cybard,Point(0.130833333 45.398888888)
Loire-Atlantique,La Turballe,Point(-2.506666666 47.345555555)
Meurthe,Pierreville,Point(6.121944444 48.548888888)
Marne,Mareuil-en-Brie,Point(3.743611111 48.958055555)
Marne,Moslins,Point(3.925555555 48.968055555)
arrondissement de Châteaulin,Le Cloître,Point(-3.890555555 48.256944444)
canton de Condat,Marchastel,Point(2.725 45.283055555)
arrondissement de Lons-le-Saunier,Marnézia,Point(5.640555555 46.574722222)
canton de Plouay,Lanvaudan,Point(-3.261666666 47.899444444)
canton d'Aulnay,Néré,Point(-0.235555555 45.974166666)
arrondissement de Forbach-Boulay-Moselle,Lachambre,Point(6.744722222 49.081388888)
arrondissement de Forbach-Boulay-Moselle,Macheren,Point(6.742777777 49.099722222)
arrondissement de Forbach-Boulay-Moselle,Oberdorff,Point(6.594722222 49.274166666)
arrondissement de Forbach-Boulay-Moselle,Piblange,Point(6.418611111 49.246666666)
Aveyron,Lunac,Point(2.113333333 44.235555555)
canton de Geaune,Miramont-Sensacq,Point(-0.327222222 43.594722222)
Loire-Atlantique,Missillac,Point(-2.158888888 47.482222222)
arrondissement d'Épernay,Passy-Grigny,Point(3.678333333 49.126111111)
arrondissement de La Flèche,Oizé,Point(0.103333333 47.810555555)
canton de Domart-en-Ponthieu,Pernois,Point(2.184444444 50.052222222)
canton de Merdrignac,Mérillac,Point(-2.394166666 48.255833333)
canton de Laferté-sur-Amance,Neuvelle-lès-Voisey,Point(5.790555555 47.867222222)
canton de Neuilly-l'Évêque,Orbigny-au-Val,Point(5.432222222 47.883333333)
Ardennes,Mainbressy,Point(4.219306 49.707147)
canton du Quesnoy-Ouest,Orsinval,Point(3.630555555 50.273611111)
district de Haute-Alsace,Kembs,Point(7.503611111 47.688888888)
canton de Neuvy-le-Roi,Neuvy-le-Roi,Point(0.594722222 47.603611111)
Rhône,Les Sauvages,Point(4.376388888 45.925)
arrondissement de Lorient,Locoal-Mendon,Point(-3.105 47.711666666)
Drôme,Laux-Montaux,Point(5.55 44.3167)
arrondissement de Châtellerault,Orches,Point(0.321388888 46.882777777)
arrondissement d'Alès,Mauressargues,Point(4.159166666 43.959722222)
arrondissement d'Ambert,Novacelles,Point(3.65 45.4375)
arrondissement de Riom,Messeix,Point(2.541666666 45.616944444)
canton de Carcassonne-Est,Palaja,Point(2.385277777 43.172777777)
canton de Bavay,La Longueville,Point(3.856944444 50.289166666)
arrondissement de Forcalquier,Le Castellet,Point(5.98 43.938611111)
Morbihan,Mauron,Point(-2.285833333 48.082222222)
Ardèche,Meyras,Point(4.267222222 44.681666666)
Meurthe,Lesse,Point(6.504722222 48.963611111)
Marne,Le Breuil,Point(3.646666666 48.975555555)
Marne,Moussy,Point(3.921944444 49.014722222)
Drôme,La Chaudière,Point(5.216388888 44.631666666)
canton de Lille-Nord,Lille,Point(3.0575 50.631944444)
Drôme,Montjoux,Point(5.114444444 44.496944444)
Calvados,Les Loges-Saulces,Point(-0.299444444 48.865555555)
canton de Lesparre-Médoc,Lesparre,Point(-0.937777777 45.306944444)
canton d'Orezza-Alesani,Novale,Point(9.415555555 42.31)
Chemillé-en-Anjou,La Chapelle-Rousselin,Point(-0.795277777 47.213611111)
Haute-Vienne,Marat,Point(1.235 46.058611111)
canton d'Ax-les-Thermes,Mérens-les-Vals,Point(1.836111111 42.658055555)
canton de Bavay,Mecquignies,Point(3.7975 50.275833333)
Tarn-et-Garonne,Lacourt,Point(1.264166666 43.985833333)
canton de Tannay,Nuars,Point(3.6925 47.383611111)
Loire,Lay,Point(4.218611111 45.955555555)
canton de La Mure,Mayres-Savel,Point(5.721944444 44.874444444)
canton de Langon,Léogeats,Point(-0.366666666 44.511944444)
canton de Matignon,La Bouillie,Point(-2.435277777 48.573888888)
canton de Charleville-La Houillère,Libreville,Point(4.719444444 49.76)
canton de Peyreleau,Mostuéjouls,Point(3.183611111 44.202777777)
canton de Saint-Agnant,Moëze,Point(-1.035833333 45.904722222)
canton de Salignac-Eyvigues,Paulin,Point(1.3475 45.001944444)
arrondissement de Corte,Muracciole,Point(9.184166666 42.169722222)
canton de Noroy-le-Bourg,Noroy-le-Bourg,Point(6.305555555 47.614722222)
Morbihan,Noyalo,Point(-2.681111111 47.610277777)
arrondissement de Carcassonne,Laure-Minervois,Point(2.520277777 43.271388888)
Vosges,La Salle,Point(6.826666666 48.323055555)
arrondissement de Langres,Orbigny-au-Mont,Point(5.451111111 47.881666666)
arrondissement de Saint-Étienne,Maclas,Point(4.684722222 45.3625)
Drôme,Montrigaud,Point(5.131111111 45.218888888)
arrondissement d'Yssingeaux,Malvalette,Point(4.158611111 45.355)
Doubs,Le Vernoy,Point(6.675555555 47.559722222)
Doubs,Malbuisson,Point(6.303333333 46.798055555)
canton de Soustons,Magescq,Point(-1.217222222 43.779444444)
arrondissement de Lons-le-Saunier,Le Frasnois,Point(5.8975 46.635555555)
canton de Bourmont,Nijon,Point(5.640833333 48.192777777)
Drôme,La Garde-Adhémar,Point(4.754166666 44.392777777)
canton d'Amancey,Montmahoux,Point(6.034166666 46.983333333)
canton d'Ars-en-Ré,Loix,Point(-1.441111111 46.223333333)
Gard,Milhaud,Point(4.3075 43.789722222)
Marne,Pargny-sur-Saulx,Point(4.837777777 48.769166666)
canton de Riscle,Maumusson-Laguian,Point(-0.101944444 43.608611111)
canton de Saint-Savinien,Les Nouillers,Point(-0.663611111 45.931388888)
Metz Métropole,Le Ban-Saint-Martin,Point(6.150555555 49.121944444)
Metz Métropole,Metz,Point(6.176944444 49.119722222)
arrondissement de Millau,La Serre,Point(2.681944444 43.885)
arrondissement de Saint-Flour,Lavigerie,Point(2.744444444 45.138333333)
arrondissement de Saintes,Le Chay,Point(-0.897222222 45.641388888)
canton de Roujan,Montesquieu,Point(3.275833333 43.561666666)
arrondissement de Chaumont,Lamothe-en-Blaisy,Point(4.944722222 48.240555555)
arrondissement de Chaumont,Leurville,Point(5.383888888 48.328611111)
arrondissement de Chaumont,Levécourt,Point(5.561111111 48.139444444)
arrondissement de Chaumont,Mandres-la-Côte,Point(5.335 48.062222222)
arrondissement de Chaumont,Ozières,Point(5.470555555 48.173888888)
Sarthe,La Bosse,Point(0.526111111 48.17)
canton de Chemin,Petit-Noir,Point(5.342222222 46.937222222)
Pays d'Iroise Communauté,Landunvez,Point(-4.726944444 48.5325)
canton de Neuilly-le-Réal,Mercy,Point(3.516388888 46.461388888)
canton d'Issoudun-Sud,Neuvy-Pailloux,Point(1.860277777 46.886111111)
arrondissement de Foix,Les Cabannes,Point(1.687222222 42.785555555)
canton d'Argenton-les-Vallées,Massais,Point(-0.343333333 47.006111111)
canton de Kaysersberg,Katzenthal,Point(7.282222222 48.107777777)
district de Haute-Alsace,Linthal,Point(7.130277777 47.946666666)
canton de Brezolles,Montigny-sur-Avre,Point(1.021944444 48.729444444)
Ardèche,Les Ollières-sur-Eyrieux,Point(4.613888888 44.804166666)
district de Haute-Alsace,Malmerspach,Point(7.034444444 47.863888888)
district de Haute-Alsace,Masevaux,Point(6.995833333 47.773611111)
Ardèche,Lyas,Point(4.599722222 44.739444444)
canton de Douvres-la-Délivrande,Lion-sur-Mer,Point(-0.318888888 49.301111111)
arrondissement de Condom,Mouchan,Point(0.299166666 43.904444444)
arrondissement de Die,Menglon,Point(5.462222222 44.664166666)
arrondissement de Die,Miscon,Point(5.524444444 44.628611111)
arrondissement de Carcassonne,La Pomarède,Point(1.95 43.404722222)
arrondissement de Caen,Mathieu,Point(-0.373055555 49.255277777)
arrondissement de Pontivy,Le Faouët,Point(-3.491388888 48.033055555)
Vosges,Longchamp,Point(6.513333333 48.224722222)
Tarn,Montrosier,Point(1.836666666 44.138333333)
canton du Russey,Le Luhier,Point(6.659444444 47.168333333)
Charente-Maritime,La Jarne,Point(-1.074166666 46.1275)
Charente-Maritime,La Vergne,Point(-0.564722222 45.962222222)
Charente-Maritime,Landrais,Point(-0.862222222 46.069722222)
Charente-Maritime,Le Bois-Plage-en-Ré,Point(-1.393055555 46.186388888)
Charente-Maritime,Le Seure,Point(-0.366666666 45.790277777)
Charente-Maritime,Les Gonds,Point(-0.616666666 45.715277777)
Charente-Maritime,Lussac,Point(-0.4775 45.47)
Charente-Maritime,Marignac,Point(-0.476111111 45.521666666)
Charente-Maritime,Messac,Point(-0.314166666 45.346388888)
Charente-Maritime,Meux,Point(-0.348888888 45.443055555)
Charente-Maritime,Montendre,Point(-0.4075 45.284722222)
Charente-Maritime,Montguyon,Point(-0.187222222 45.216111111)
canton de Massiac,Molompize,Point(3.126388888 45.229722222)
canton d'Ouzouer-le-Marché,La Colombe,Point(1.371388888 47.888055555)
canton d'Autrey-lès-Gray,Mantoche,Point(5.530833333 47.419444444)
arrondissement de Charleville-Mézières,Libreville,Point(4.719444444 49.76)
communauté de communes Arc Sud Bretagne,Marzan,Point(-2.323888888 47.540833333)
canton de Sauveterre-de-Guyenne,Mauriac,Point(-0.031666666 44.744166666)
arrondissement de Mâcon,Passy,Point(4.535 46.541111111)
district de Basse-Alsace,Ostwald,Point(7.713611111 48.551111111)
Meuse,Martincourt-sur-Meuse,Point(5.173055555 49.533333333)
district de Haute-Alsace,Mitzach,Point(7.004444444 47.870277777)
district de Haute-Alsace,Morschwiller-le-Bas,Point(7.270555555 47.735833333)
district de Haute-Alsace,Niederbruck,Point(6.9675 47.784722222)
district de Haute-Alsace,Oderen,Point(6.975277777 47.909166666)
district de Haute-Alsace,Orbey,Point(7.160833333 48.126388888)
district de Haute-Alsace,Petit-Landau,Point(7.519444444 47.730555555)
arrondissement de Condom,Larressingle,Point(0.310277777 43.944722222)
Calvados,Lassy,Point(-0.677222222 48.915277777)
arrondissement de Lons-le-Saunier,Moutaine-Aresches,Point(5.9 46.871388888)
Calvados,Osmanville,Point(-1.081388888 49.328888888)
arrondissement de Lons-le-Saunier,Onglières,Point(6.010833333 46.795277777)
canton de Saint-Pierreville,La Montagne,Point(4.486944444 44.815833333)
canton des Abymes-4,Les Abymes,Point(-61.504722222 16.270555555)
Gers,Maurens,Point(0.916388888 43.595)
canton de Vaour,Marnaves,Point(1.887777777 44.0975)
Vosges,Les Thons,Point(5.885833333 47.989444444)
Doubs,Mambelin,Point(6.675833333 47.375)
Tarn-et-Garonne,Monclar-de-Quercy,Point(1.584444444 43.966388888)
Tarn-et-Garonne,Montbartier,Point(1.272777777 43.912777777)
canton de Lézignan-Corbières,Montséret,Point(2.810833333 43.102777777)
canton d'Albens,Mognard,Point(5.955277777 45.748888888)
communauté de communes Cœur de Savoie,La Rochette,Point(6.120277777 45.458611111)
Ardèche,Laboule,Point(4.165833333 44.588055555)
arrondissement de Coutances,Montgardon,Point(-1.572777777 49.280277777)
Calvados,Litteau,Point(-0.903611111 49.153055555)
Calvados,Montfiquet,Point(-0.884444444 49.172222222)
canton de Massiac,Laurie,Point(3.100555555 45.276666666)
canton de Mana,Mana,Point(-53.776944444 5.667222222)
arrondissement d'Orléans,Lailly-en-Val,Point(1.686388888 47.769722222)
canton d'Ax-les-Thermes,Orgeix,Point(1.866666666 42.708611111)
Aveyron,La Fouillade,Point(2.041944444 44.231111111)
arrondissement de Saint-Germain-en-Laye,Mesnil-Carrières,Point(2.1225 48.928055555)
canton d'Argueil,La Feuillie,Point(1.513888888 49.462222222)
canton du Quesnoy-Ouest,Maresches,Point(3.576666666 50.293055555)
canton d'Audeux,Miserey-Salines,Point(5.973611111 47.286388888)
canton de Moret-sur-Loing,Montarlot,Point(2.850277777 48.349722222)
arrondissement d'Issoudun,La Champenoise,Point(1.801666666 46.94)
arrondissement de Rethel,La Neuville-lès-Wasigny,Point(4.359166666 49.6425)
arrondissement de Rennes,Mézières-sur-Couesnon,Point(-1.432777777 48.295555555)
canton de L'Hermenault,La Salle,Point(-0.9175 46.56869) | Point(-0.917777777 46.568888888)
district de Basse-Alsace,Modern,Point(7.540277777 48.844722222)
canton du Fossat,Lézat-sur-Lèze,Point(1.346944444 43.276111111)
canton de Samer,Neufchâtel,Point(1.640833333 50.618611111)
arrondissement de Rouen,Maromme,Point(1.041944444 49.481944444)
canton de Douvres-la-Délivrande,Luc-sur-Mer,Point(-0.355555555 49.314722222)
arrondissement de Nîmes,Parignargues,Point(4.208055555 43.873333333)
district de Haute-Alsace,Landser,Point(7.390833333 47.685)
arrondissement de Châteauroux,Langé,Point(1.513611111 47.073888888)
arrondissement de Vichy,Magnet,Point(3.503888888 46.212777777)
canton de Lavaur,Lacougotte-Cadoul,Point(1.8275 43.640833333)
communauté de communes Roumois Seine,Marais-Vernier,Point(0.453333333 49.423055555)
canton de Saint-Dié-des-Vosges-Ouest,La Salle,Point(6.826666666 48.323055555)
canton de Valenciennes-Sud,La Sentinelle,Point(3.488055555 50.349444444)
Lozère,La Capelle,Point(3.304828 44.389612)
Allier,Malicorne,Point(2.782222222 46.301666666)
arrondissement de Lons-le-Saunier,Ladoye,Point(5.683611111 46.761666666)
arrondissement de Lons-le-Saunier,Ladoye-sur-Seille,Point(5.683611111 46.761666666)
arrondissement de Lons-le-Saunier,Loulle,Point(5.881944444 46.708333333)
Val-de-Marne,Mandres-les-Roses,Point(2.544444444 48.702222222)
communauté de communes du Pays de Landerneau-Daoulas,Landerneau,Point(-4.249444444 48.450833333)
canton de Saintes-Ouest,Pessines,Point(-0.718055555 45.728888888)
Calvados,Mont-Bertrand,Point(-0.916666666 48.966388888)
arrondissement de Villefranche-sur-Saône,Limas,Point(4.705555555 45.975555555)
arrondissement d'Étampes,La Montagne,Point(2.185277777 48.5625)
arrondissement de Charolles,La Montagne,Point(4.038333333 46.411944444)
arrondissement de Muret,Le Fousseret,Point(1.065555555 43.281666666)
arrondissement de Périgueux,La Montagne,Point(1.1625 45.194722222)
arrondissement de Metz-Ville,Metz,Point(6.176944444 49.119722222)
arrondissement de Privas,La Montagne,Point(4.486944444 44.815833333)
La Réunion,Le Tampon,Point(55.515277777 -21.278055555)
arrondissement de Vierzon,Limeux,Point(2.108611111 47.074444444)
Marne,Montain,Point(4.463611111 49.171111111)
arrondissement d'Orléans,Marcilly-en-Villette,Point(2.021944444 47.764166666)
arrondissement de Charolles,Mussy-sous-Dun,Point(4.329722222 46.234166666)
arrondissement de Muret,Lussan-Adeilhac,Point(0.941111111 43.298888888)
Meurthe,Mangonville,Point(6.289166666 48.456111111)
Meurthe,Pagney-derrière-Barine,Point(5.843611111 48.693333333)
Meurthe,Pierre-la-Treiche,Point(5.93 48.642777777)
Moselle,Marly,Point(6.149722222 49.061111111)
canton de Séméac,Montignac,Point(0.15 43.184166666)
arrondissement de Privas,Le Teil,Point(4.682222222 44.545277777)
Val-d'Oise,Montmorency,Point(2.321944444 48.989722222)
arrondissement de Montluçon,Mazirat,Point(2.539722222 46.223055555)
Doubs,La Rivière-Drugeon,Point(6.215833333 46.8675)
Doubs,Laissey,Point(6.230833333 47.297777777)
Doubs,Lantenne-Vertière,Point(5.778611111 47.232777777)
Doubs,Mancenans,Point(6.542777777 47.454166666)
Doubs,Meslières,Point(6.887777777 47.417222222)
Doubs,Moncley,Point(5.891666666 47.308333333)
Doubs,Montagney-Servigney,Point(6.306388888 47.481111111)
Doubs,Onans,Point(6.609722222 47.502222222)
Doubs,Passonfontaine,Point(6.418888888 47.107777777)
arrondissement de Nanterre,Neuilly-sur-Seine,Point(2.2675 48.887222222)
arrondissement de Lons-le-Saunier,Perrigny,Point(5.585277777 46.668611111)
Doubs,Lavans-Vuillafans,Point(6.244166666 47.086388888)
Lozère,Pierrefiche,Point(3.733333333 44.690555555)
canton de Montbarrey,La Loye,Point(5.556111111 47.026944444)
Ardèche,Lanarce,Point(4.003055555 44.728333333)
Ardèche,Mariac,Point(4.3675 44.883611111)
arrondissement de Calvi,Lumio,Point(8.833333333 42.578333333)
arrondissement de Chambéry,La Balme,Point(5.718611111 45.706111111)
arrondissement de Dax,Lamothe,Point(-0.653055555 43.791388888)
arrondissement de Dax,Lévignacq,Point(-1.1675 44.005)
arrondissement de Dax,Meilhan,Point(-0.706388888 43.863611111)
arrondissement des Sables-d'Olonne,La Boissière-des-Landes,Point(-1.462222222 46.564722222)
Guyane,Kourou,Point(-52.642777777 5.158333333)
Vievy-le-Rayé,La Bosse,Point(1.267222222 47.856388888)
canton de Lurcy-Lévis,Montbel,Point(3.028888888 46.765833333)
arrondissement d'Ancenis,Le Cellier,Point(-1.346388888 47.319444444)
arrondissement de Libourne,Lussac,Point(-0.096111111 44.95)
arrondissement de Mont-de-Marsan,Mézos,Point(-1.164444444 44.076111111)
Meuse,Louppy-sur-Loison,Point(5.348333333 49.444444444)
arrondissement des Sables-d'Olonne,Le Perrier,Point(-1.993055555 46.82)
Calvados,Martainville,Point(-0.356111111 48.9525)
canton d'Ax-les-Thermes,Perles-et-Castelet,Point(1.786666666 42.743611111)
canton de Laruns,Louvie-Soubiron,Point(-0.413611111 42.999444444)
canton de Geaune,Lauret,Point(-0.344166666 43.562777777)
arrondissement de Forcalquier,Noyers-sur-Jabron,Point(5.828055555 44.168888888)
Saône-et-Loire,Laives,Point(4.845555555 46.645277777)
arrondissement de Saint-Claude,Lamoura,Point(5.966666666 46.395277777)
Aveyron,Montbazens,Point(2.228888888 44.476666666)
arrondissement de Saint-Claude,Petites-Chiettes,Point(5.853611111 46.601111111)
arrondissement de Langres,Le Pailly,Point(5.414166666 47.790555555)
arrondissement de Loches,Le Louroux,Point(0.786388888 47.160555555)
arrondissement de Loches,Les Hermites,Point(0.752777777 47.664444444)
arrondissement de Créteil,Noiseau,Point(2.547222222 48.776944444)
Aisne,Longueval,Point(3.65333333 49.36)
Drôme,La Roche-de-Glun,Point(4.8475 45.011944444)
canton de Saint-Sauveur-le-Vicomte,Néhou,Point(-1.541944444 49.42)
communauté d'agglomération du Bassin de Bourg-en-Bresse,Montrevel-en-Bresse,Point(5.128333333 46.336666666)
canton d'Albi-Nord-Ouest,Milhavet,Point(2.026944444 44.028888888)
Basse-Navarre,Orsanco,Point(-1.065277777 43.293055555)
canton de Nogaro,Nogaro,Point(-0.033888888 43.758333333)
arrondissement de Rouen,Lindebeuf,Point(0.906944444 49.711111111)
canton de Cuers,Pierrefeu-du-Var,Point(6.145277777 43.224444444)
arrondissement de Vire,La Graverie,Point(-0.880555555 48.894166666)
arrondissement des Sables-d'Olonne,Moutiers-les-Mauxfaits,Point(-1.426666666 46.491388888)
district de Basse-Alsace,Lichtenberg,Point(7.480555555 48.920833333)
district de Basse-Alsace,Nordheim,Point(7.509444444 48.635555555)
district de Haute-Alsace,Lutter,Point(7.381111111 47.466111111)
Sèvremoine,La Renaudière,Point(-1.059722222 47.120555555)
arrondissement de Forcalquier,Manosque,Point(5.783055555 43.833333333)
Doubs,La Cluse-et-Mijoux,Point(6.378611111 46.871944444)
canton de Scionzier,Marnaz,Point(6.525833333 46.059166666)
canton de Roanne-Nord,La Bénisson-Dieu,Point(4.045555555 46.15)
Doubs,Osse,Point(6.212777777 47.266944444)
arrondissement de Senlis,Lagny-le-Sec,Point(2.744166666 49.086666666)
arrondissement de Senlis,Lévignen,Point(2.914444444 49.196944444)
arrondissement de Senlis,Orrouy,Point(2.860277777 49.293333333)
Meuse,Laneuville-sur-Meuse,Point(5.164166666 49.491388888)
Meuse,Montplonne,Point(5.171944444 48.690833333)
canton de Mézières-en-Brenne,Mézières-en-Brenne,Point(1.210555555 46.820555555)
arrondissement de Mauriac,Le Monteil,Point(2.499444444 45.298055555)
Calvados,Lénault,Point(-0.628888888 48.932777777)
