departement,ville,coordonnesgroup
canton de Pesmes,Broye-Aubigney-Montseugny,Point(5.508888888 47.313888888)
arrondissement de Dieppe,Aubermesnil,Point(1.566666666 49.825555555)
Loir-et-Cher,Artins,Point(0.739722222 47.745)
arrondissement de Dunkerque,Cappelle-Brouck,Point(2.222222222 50.901944444)
arrondissement de Mortagne-au-Perche,Bonnefoi,Point(0.569722222 48.671944444)
arrondissement de Mortagne-au-Perche,Buré,Point(0.405555555 48.5175)
arrondissement de Saint-Gaudens,Agassac,Point(0.8875 43.371111111)
arrondissement de Sarcelles,Belloy,Point(2.371111111 49.089444444)
Saône-et-Loire,Beaubery,Point(4.398055555 46.403055555)
Bellevigny,Belleville-sur-Vie,Point(-1.431111111 46.783333333)
arrondissement de Vannes,Bohal,Point(-2.437222222 47.781388888)
canton de Nantiat,Breuilaufa,Point(1.104722222 46.0425)
Pas-de-Calais,Bavincourt,Point(2.567777777 50.225)
Charente,Bessac,Point(-0.019166666 45.43)
Charente,Brigueuil,Point(0.860277777 45.953055555)
Charente,Brillac,Point(0.7775 46.060555555)
arrondissement de Nice,Breil-sur-Roya,Point(7.514444444 43.937222222)
Hérault,Avène,Point(3.099475 43.757491666)
Nièvre,Breugnon,Point(3.452222222 47.428333333)
arrondissement de Mont-de-Marsan,Aire,Point(-0.262777777 43.703055555)
canton d'Éguzon-Chantôme,Baraize,Point(1.561666666 46.488611111)
canton de Saint-Malo-de-la-Lande,Blainville-sur-Mer,Point(-1.583611111 49.066666666)
canton de Vitteaux,Beurizot,Point(4.494722222 47.352222222)
arrondissement de Périgueux,Atur,Point(0.747777777 45.140555555)
arrondissement de Boulogne-sur-Mer,Alincthun,Point(1.801388888 50.731111111)
canton de Beaucourt,Beaucourt,Point(6.925277777 47.486111111)
arrondissement de Beauvais,Abancourt,Point(1.765 49.696944444)
canton de Saint-Étienne-de-Saint-Geoirs,Brion,Point(5.338333333 45.292777777)
arrondissement de Saint-Amand-Montrond,Beauval,Point(2.593611111 46.738055555)
arrondissement de Saint-Amand-Montrond,Blet,Point(2.731388888 46.895277777)
Pas-de-Calais,Achiet-le-Petit,Point(2.751388888 50.123888888)
Pas-de-Calais,Bailleulmont,Point(2.613333333 50.215)
Pas-de-Calais,Blairville,Point(2.714166666 50.219722222)
Pas-de-Calais,Bonningues-lès-Ardres,Point(2.014444444 50.793055555)
Pas-de-Calais,Brunembert,Point(1.893333333 50.713888888)
Charente,Angeac-Champagne,Point(-0.2975 45.6075)
arrondissement de Brignoles,Artigues,Point(5.810833333 43.593333333)
arrondissement de Villefranche-sur-Saône,Avenas,Point(4.605 46.194722222)
Côte-d'Or,Allerey,Point(4.438333333 47.189444444)
Charente,Aussac,Point(0.220555555 45.816388888)
communauté de communes des Aspres,Brouilla,Point(2.903611111 42.566666666)
Haute-Saône,Arsans,Point(5.628055555 47.365277777)
canton de Moncontour,Bréhand,Point(-2.574166666 48.402777777)
Hérault,Beaufort,Point(2.758055555 43.298333333)
Charente,Ambernac,Point(0.541666666 45.980277777)
Charente,Benest,Point(0.451944444 46.038333333)
Ariège,Biert,Point(1.315555555 42.898888888)
Charente-Maritime,Belluire,Point(-0.56 45.535277777)
Charente-Maritime,Bussac,Point(-0.634166666 45.786111111)
arrondissement de Vitry-le-François,Alliancelles,Point(4.8825 48.81)
arrondissement de Mortagne-au-Perche,Brethel,Point(0.540277777 48.720555555)
L'Oudon,Berville,Point(-0.00666667 49.0061)
Ariège,Alos,Point(1.145 42.908055555)
Ariège,Carla-de-Roquefort,Point(1.768055555 42.975)
canton de Ville-en-Tardenois,Bouilly,Point(3.889166666 49.198611111)
Saône-et-Loire,Artaix,Point(4.011111111 46.245277777)
canton d'Aigrefeuille-sur-Maine,Aigrefeuille-sur-Maine,Point(-1.400555555 47.076666666)
canton d'Auros,Aillas,Point(-0.074166666 44.474166666)
Alpes-Maritimes,Biot,Point(7.095555555 43.628611111)
arrondissement de Pithiviers,Augerville-la-Rivière,Point(2.436388888 48.251944444)
arrondissement de Montbard,Bussy-le-Grand,Point(4.517777777 47.574166666)
Haute-Loire,Auzon,Point(3.371944444 45.391666666)
arrondissement de Fontainebleau,Boissy-aux-Cailles,Point(2.503333333 48.319444444)
canton de Bécherel,Bécherel,Point(-1.945 48.295277777)
Lot-et-Garonne,Calonges,Point(0.240833333 44.373888888)
Haute-Saône,Boult,Point(6.001666666 47.381388888)
Saint-Marcel-Campes,Campes,Point(1.983333333 44.069444444)
Territoire de Belfort,Belfort,Point(6.862777777 47.6375)
Val-d'Oise,Andilly,Point(2.299444444 49.005277777)
canton de Cadours,Cadours,Point(1.05 43.728333333)
canton de Marigny,Carantilly,Point(-1.240555555 49.065277777)
arrondissement de Bergerac,Badefols-sur-Dordogne,Point(0.791388888 44.843333333)
arrondissement de Caen,Bernières-sur-Mer,Point(-0.421944444 49.332222222)
arrondissement de Caen,Bretteville-le-Rabet,Point(-0.259444444 49.025)
Charente-Maritime,Bedenac,Point(-0.301944444 45.165277777)
arrondissement de Castres,Arfons,Point(2.167777777 43.429722222)
arrondissement d'Agen,Bourran,Point(0.393611111 44.3425)
arrondissement de Dunkerque,Blaringhem,Point(2.403611111 50.691944444)
canton d'Argelès-Gazost,Agos-Vidalos,Point(-0.071666666 43.036944444)
canton de Léré,Belleville,Point(2.850555555 47.506111111)
Oise,Autrêches,Point(3.138611111 49.440277777)
Corrèze,Brignac-la-Plaine,Point(1.339166666 45.188888888)
arrondissement de Narbonne,Auriac,Point(2.492222222 42.931111111)
"communauté d'agglomération de Béthune-Bruay, Artois-Lys Romane",Auchel,Point(2.473611111 50.508333333)
Deux-Sèvres,Belleville,Point(-0.499166666 46.125833333)
canton de Thorens-Glières,Aviernoz,Point(6.223055555 45.978055555)
arrondissement de Dunkerque,Bourbourg,Point(2.197777777 50.946388888)
Jura,Bellefontaine,Point(6.065555555 46.556944444)
canton de Thizy,Bourg-de-Thizy,Point(4.2997 46.035)
Côte-d'Or,Bussières,Point(4.965277777 47.663611111)
canton d'Aspet,Arbon,Point(0.746944444 43.000555555)
canton de Baugy,Avord,Point(2.653333333 47.033055555)
Lot-et-Garonne,Auradou,Point(0.810833333 44.333888888)
Yonne,Beauvoir,Point(3.370833333 47.794166666)
Val-d'Oise,Berville,Point(2.071388888 49.190833333)
canton de Cadours,Brignemont,Point(0.989166666 43.780833333)
arrondissement d'Angoulême,Blanzac-Porcheresse,Point(0.031666666 45.476388888)
arrondissement de Montreuil,Campigneulles-les-Petites,Point(1.733611111 50.445277777)
arrondissement de Nantes,Barbechat,Point(-1.286388888 47.2775)
canton de Conty,Belleuse,Point(2.117222222 49.706388888)
arrondissement de Libourne,Asques,Point(-0.412222222 44.951666666)
arrondissement de Sarcelles,Bouffémont,Point(2.299166666 49.043333333)
Puy-de-Dôme,Aubiat,Point(3.1675 45.977777777)
Côte-d'Or,Brion-sur-Ource,Point(4.662777777 47.916388888)
Savoie,Arbin,Point(6.066944444 45.508333333)
Bas-Rhin,Benfeld,Point(7.592222222 48.370555555)
canton de Hérisson,Audes,Point(2.558055555 46.457777777)
Oise,Avricourt,Point(2.8625 49.655555555)
Yonne,Carisey,Point(3.846944444 47.923333333)
Haute-Saône,Baignes,Point(6.05 47.585277777)
Haute-Saône,Breuchotte,Point(6.469166666 47.836111111)
Haute-Saône,Bucey-lès-Traves,Point(5.981388888 47.626666666)
Haute-Saône,Buffignécourt,Point(6.018333333 47.813333333)
Saône-et-Loire,Blanot,Point(4.734722222 46.473333333)
canton de Fontaine,Bessoncourt,Point(6.932222222 47.645555555)
Val-d'Oise,Attainville,Point(2.345555555 49.057222222)
arrondissement de Dax,Amou,Point(-0.747222222 43.593055555)
Rhône,Brignais,Point(4.754166666 45.673888888)
Côte-d'Or,Asnières-en-Montagne,Point(4.275 47.718333333)
Charente-Maritime,Arthenac,Point(-0.314444444 45.515)
Côte-d'Or,Beurizot,Point(4.494722222 47.352222222)
Rhône,Cailloux-sur-Fontaines,Point(4.874722222 45.8525)
arrondissement de Valenciennes,Beuvrages,Point(3.505555555 50.385833333)
Haute-Loire,Borne,Point(3.798888888 45.1)
Lot-et-Garonne,Brax,Point(0.551666666 44.203055555)
Marne,Ay,Point(4.003611111 49.055277777)
Haute-Saône,Bay,Point(5.72 47.288888888)
arrondissement de Libourne,Cadillac-en-Fronsadais,Point(-0.373611111 44.966666666)
Loire-Atlantique,Bouée,Point(-1.91 47.320833333)
arrondissement de Libourne,Branne,Point(-0.186388888 44.830277777)
Loire-Atlantique,Blain,Point(-1.763611111 47.476111111)
arrondissement de Blaye,Anglade,Point(-0.636944444 45.211111111)
Saône-et-Loire,Barizey,Point(4.678611111 46.788888888)
Dordogne,Bars,Point(1.063333333 45.099166666)
Côte-d'Or,Avosnes,Point(4.642222222 47.365555555)
Vosges,Barville,Point(5.787222222 48.383888888)
Pôle métropolitain Loire Angers,Beaucouzé,Point(-0.632777777 47.475555555)
Seine-et-Oise,Buc,Point(2.125277777 48.773333333)
canton de Branne,Cabara,Point(-0.16 44.826944444)
canton de Cambrai-Ouest,Blécourt,Point(3.213611111 50.220277777)
canton de Levet,Arçay,Point(2.340277777 46.948333333)
Haute-Loire,Bouchet,Point(3.789166666 44.890277777)
arrondissement de Thonon-les-Bains,Burdignin,Point(6.423888888 46.221111111)
arrondissement de Fougères,Bazouges-la-Pérouse,Point(-1.574166666 48.426111111)
arrondissement de Vitry-le-François,Blesme,Point(4.774722222 48.725277777)
arrondissement d'Angoulême,Asnières-sur-Nouère,Point(0.0475 45.710555555)
Jura,Bourcia,Point(5.408055555 46.353611111)
arrondissement de Lons-le-Saunier,Bletterans,Point(5.454444444 46.746666666)
Indre-et-Loire,Bléré,Point(0.989722222 47.325277777)
Vitré Communauté,Bais,Point(-1.290555555 48.010555555)
canton d'Aubigny-en-Artois,Ambrines,Point(2.468611111 50.310555555)
canton d'Aubigny-en-Artois,Berles-Monchel,Point(2.538333333 50.344166666)
arrondissement d'Avallon,Blannay,Point(3.781111111 47.528611111)
arrondissement d'Avallon,Bois-d'Arcy,Point(3.716388888 47.546944444)
arrondissement de Saint-Julien-en-Genevois,Bassy,Point(5.829722222 45.980833333)
canton de Mirande,Belloc-Saint-Clamens,Point(0.435277777 43.456666666)
Seine,Bourg-la-Reine,Point(2.315833333 48.778055555)
Gard,Cardet,Point(4.080277777 44.026666666)
canton de Sarreguemines-Campagne,Blies-Guersviller,Point(7.094444444 49.151666666)
Deux-Sèvres,Beaulieu-sous-Bressuire,Point(-0.5386 46.872)
Deux-Sèvres,Bressuire,Point(-0.488611111 46.84)
Deux-Sèvres,Breuil-Chaussée,Point(-0.55275 46.83953)
Saône-et-Loire,Bresse-sur-Grosne,Point(4.731944444 46.591944444)
arrondissement de Bonneville,Arenthon,Point(6.332777777 46.105833333)
Pas-de-Calais,Avion,Point(2.832777777 50.409722222)
canton de Saint-Béat,Baren,Point(0.619166666 42.868888888)
communauté de communes des Bastides Dordogne-Périgord,Alles-sur-Dordogne,Point(0.8675 44.858611111)
canton de Saint-Hilaire-de-Villefranche,Brizambourg,Point(-0.480555555 45.822222222)
canton de Saint-Sernin-sur-Rance,Brasc,Point(2.573055555 43.978055555)
canton de Tournon-d'Agenais,Bourlens,Point(0.971111111 44.418055555)
arrondissement de Châlons-en-Champagne,Aulnay-sur-Marne,Point(4.204166666 49.0075)
Calvados,Aunay-sur-Odon,Point(-0.631944444 49.020277777)
arrondissement de Mont-de-Marsan,Arengosse,Point(-0.786111111 44.002222222)
Sarthe,Ballon,Point(0.235277777 48.175833333)
canton de Blâmont,Buriville,Point(6.708055555 48.539166666)
Haute-Saône,Augicourt,Point(5.897777777 47.773888888)
Haute-Saône,Autoreille,Point(5.811111111 47.369722222)
Haute-Saône,Avrigney-Virey,Point(5.778611111 47.334444444)
Deux-Sèvres,Airvault,Point(-0.1375 46.826388888)
arrondissement d'Angoulême,Barro,Point(0.226666666 46.000555555)
arrondissement de Bergerac,Beaumont,Point(0.766944444 44.769722222)
arrondissement de Confolens,Barro,Point(0.226666666 46.000555555)
arrondissement de Largentière,Beaumont,Point(4.166944444 44.537777777)
arrondissement de Saint-Julien-en-Genevois,Beaumont,Point(6.101388888 46.094722222)
arrondissement de Toul,Beaumont,Point(5.7875 48.851944444)
arrondissement de Montbard,Athie,Point(4.253888888 47.566111111)
canton de Seignelay,Beaumont,Point(3.560833333 47.919444444)
Seine-Maritime,Bréauté,Point(0.399444444 49.628888888)
Sarthe,Auvers-le-Hamon,Point(-0.351666666 47.9025)
canton de Figeac-Ouest,Capdenac,Point(2.069166666 44.580833333)
canton de Cannes-Centre,Cannes,Point(7.021388888 43.5525)
communauté d'agglomération du Cotentin,Biniville,Point(-1.477222222 49.4275)
Oise,Bresles,Point(2.250833333 49.410277777)
canton de Chaumont-Nord,Brethenay,Point(5.135277777 48.155)
Ain,Asnières-sur-Saône,Point(4.883055555 46.383888888)
Ain,Baneins,Point(4.901666666 46.11)
Ain,Belmont-Luthézieu,Point(5.661111111 45.880555555)
Ain,Billiat,Point(5.785277777 46.076944444)
Ain,Bohas-Meyriat-Rignat,Point(5.391111111 46.136944444)
Ain,Brénaz,Point(5.722777777 45.948333333)
canton de Lourdes-Ouest,Bartrès,Point(-0.0475 43.123611111)
Landes,Capbreton,Point(-1.432222222 43.641944444)
Haute-Loire,Bains,Point(3.775 45.009444444)
arrondissement de Montreuil,Aubin-Saint-Vaast,Point(1.973611111 50.395555555)
Haute-Loire,Beaux,Point(4.093055555 45.186944444)
Jura,Bois-d'Amont,Point(6.139166666 46.535555555)
Haute-Saône,Aubigney,Point(5.538611111 47.328055555)
Haute-Saône,Beaumotte-lès-Pin,Point(5.830833333 47.316944444)
Haute-Saône,Belonchamp,Point(6.611111111 47.769722222)
Haute-Saône,Bougnon,Point(6.108888888 47.6925)
Haute-Saône,Breurey-lès-Faverney,Point(6.131944444 47.755833333)
Haute-Saône,Broye-Aubigney-Montseugny,Point(5.508888888 47.313888888)
Oise,Betz,Point(2.955555555 49.156666666)
Moselle,Achen,Point(7.182777777 49.043333333)
canton d'Ancy-le-Franc,Aisy-sur-Armançon,Point(4.225277777 47.6675)
Cantal,Albepierre-Bredons,Point(2.831944444 45.0775)
Cantal,Alleuze,Point(3.085833333 44.962222222)
canton de Villeneuve-l'Archevêque,Bagneaux,Point(3.594722222 48.233055555)
Puy-de-Dôme,Beauvallon,Point(3.391111111 45.721666666)
arrondissement de Largentière,Burzet,Point(4.244444444 44.739722222)
Indre-et-Loire,Avoine,Point(0.183055555 47.205)
Yonne,Bussy-le-Repos,Point(3.231944444 48.056666666)
arrondissement de Dax,Bergouey,Point(-0.720833333 43.668611111)
Landes,Bougue,Point(-0.3925 43.89)
Ceffonds,Anglus,Point(4.740277777 48.397777777)
canton de Vermenton,Accolay,Point(3.708888888 47.660833333)
Marne,Brimont,Point(4.025 49.340833333)
canton de Vitry-le-François-Est,Ablancourt,Point(4.521944444 48.813611111)
Indre-et-Loire,Bossay-sur-Claise,Point(0.962222222 46.832222222)
canton de Cadenet,Cadenet,Point(5.373333333 43.735)
canton d'Huelgoat,Bolazec,Point(-3.583888888 48.444444444)
canton de Fraize,Anould,Point(6.945555555 48.185555555)
arrondissement d'Avallon,Asnières-sous-Bois,Point(3.648888888 47.482777777)
canton de Bustanico,Alando,Point(9.290555555 42.306388888)
Puy-de-Dôme,Auzelles,Point(3.509444444 45.601944444)
canton de Saint-Martin-de-Seignanx,Biarrotte,Point(-1.272222222 43.560833333)
Yvelines,Breuil-Bois-Robert,Point(1.716944444 48.945833333)
arrondissement de Mirande,Barcelonne-du-Gers,Point(-0.235833333 43.703333333)
Maine-et-Loire,Angers,Point(-0.555555555 47.472777777)
arrondissement de Nice,Bonson,Point(7.19 43.862777777)
arrondissement de Fontainebleau,Buthiers,Point(2.430555555 48.287222222)
arrondissement de Béziers,Camplong,Point(3.118333333 43.672777777)
Savoie,Allondaz,Point(6.371388888 45.706111111)
Savoie,Belmont-Tramonet,Point(5.679444444 45.559444444)
Ariège,Aucazein,Point(0.974722222 42.935555555)
Ariège,Balaguères,Point(1.043611111 42.949444444)
Ariège,Canté,Point(1.531666666 43.254722222)
Charente-Maritime,Bernay-Saint-Martin,Point(-0.620277777 46.064444444)
Charente-Maritime,Boutenac,Point(-0.756111111 45.504166666)
Charente-Maritime,Brie-sous-Archiac,Point(-0.293055555 45.472222222)
Charente-Maritime,Brives,Point(-0.460833333 45.671111111)
Charente-Maritime,Brives-sur-Charente,Point(-0.460833333 45.671111111)
arrondissement d'Angers,Andard,Point(-0.396944444 47.456944444)
arrondissement d'Angers,Brain-sur-l'Authion,Point(-0.410833333 47.446111111)
canton de Void-Vacon,Boviolles,Point(5.4175 48.6475)
arrondissement de Saint-Jean-de-Maurienne,Bramans,Point(6.776111111 45.223611111)
Charente-Maritime,Bois,Point(-0.598611111 45.488055555)
Côte-d'Or,Beaulieu,Point(4.727777777 47.727222222)
Côte-d'Or,Beaune,Point(4.838888888 47.024166666)
canton d'Abondance,Bonnevaux,Point(6.670277777 46.296944444)
canton d'Auxerre-Nord-Ouest,Auxerre,Point(3.566944444 47.7975)
Saône-et-Loire,Baugy,Point(4.0275 46.297777777)
arrondissement de Langon,Camiran,Point(-0.07 44.628611111)
Seine-Maritime,Bosc-le-Hard,Point(1.176111111 49.626388888)
arrondissement de Mont-de-Marsan,Argelouse,Point(-0.646388888 44.366111111)
Ariège,Arignac,Point(1.600555555 42.870833333)
Ariège,Arvigna,Point(1.736111111 43.060833333)
Ariège,Camarade,Point(1.285833333 43.085555555)
arrondissement de Châlons-en-Champagne,Binarville,Point(4.893888888 49.239722222)
Charente-Maritime,Annezay,Point(-0.713888888 46.009166666)
Charente-Maritime,Beaugeay,Point(-1.000555555 45.873888888)
Haute-Saône,Aillevillers-et-Lyaumont,Point(6.335833333 47.920277777)
Haute-Saône,Aisey-et-Richecourt,Point(5.954166666 47.889722222)
Deux-Sèvres,Beaulieu-sous-Parthenay,Point(-0.234444444 46.575833333)
Deux-Sèvres,Boismé,Point(-0.435277777 46.774444444) | Point(-0.43476 46.77393)
Oise,Berneuil-en-Bray,Point(2.065833333 49.348888888)
Loire-Atlantique,Bouvron,Point(-1.847777777 47.417777777)
Corrèze,Bugeat,Point(1.927222222 45.598055555)
canton d'Oulchy-le-Château,Blanzy,Point(3.309722222 49.241111111)
arrondissement de Pau,Bouillon,Point(-0.501111111 43.494166666)
arrondissement de Castres,Brousse,Point(2.072777777 43.717777777)
canton de Buchy,Bierville,Point(1.273333333 49.539166666)
arrondissement de Forbach-Boulay-Moselle,Boucheporn,Point(6.608888888 49.140833333)
arrondissement de Sedan,Balan,Point(4.960555555 49.688888888)
canton de Léré,Belleville-sur-Loire,Point(2.850555555 47.506111111)
arrondissement de Bar-sur-Aube,Bayel,Point(4.775277777 48.198888888)
arrondissement de Chinon,Braye-sous-Faye,Point(0.346666666 46.991388888)
Charente-Maritime,Aulnay,Point(-0.346944444 46.020833333)
canton de Roisel,Bernes,Point(3.098611111 49.908888888)
Indre-et-Loire,Ambillou,Point(0.4475 47.451388888)
Indre-et-Loire,Athée-sur-Cher,Point(0.915555555 47.320833333)
Indre-et-Loire,Beaumont-en-Véron,Point(0.186111111 47.195833333)
canton de Goderville,Bréauté,Point(0.399444444 49.628888888)
Sarthe,Allonnes,Point(0.160555555 47.968611111)
arrondissement d'Oloron-Sainte-Marie,Andrein,Point(-0.900833333 43.392222222)
arrondissement de Belley,Belmont-Luthézieu,Point(5.661111111 45.880555555)
arrondissement de Belley,Brénaz,Point(5.722777777 45.948333333)
arrondissement de Bergerac,Bouniagues,Point(0.526944444 44.758888888)
arrondissement de Caen,Cabourg,Point(-0.116388888 49.288333333)
arrondissement de Guingamp,Boqueho,Point(-2.961111111 48.483055555)
arrondissement de Guingamp,Bulat-Pestivien,Point(-3.330555555 48.428611111)
arrondissement de Lisieux,Cabourg,Point(-0.116388888 49.288333333)
Yonne,Ancy-le-Libre,Point(4.123055555 47.8025)
Oise,Campagne,Point(2.961388888 49.646111111)
canton de Saint-Malo-de-la-Lande,Brainville,Point(-1.498055555 49.086111111)
arrondissement de Montbard,Alise-Sainte-Reine,Point(4.49 47.536666666)
arrondissement de Toulouse,Bouloc,Point(1.405 43.780277777)
arrondissement de Bar-le-Duc,Beurey-sur-Saulx,Point(5.026944444 48.757777777)
canton de Cany-Barville,Bertreville,Point(0.58 49.767777777)
Yonne,Bassou,Point(3.515277777 47.923888888)
Yonne,Bussy-en-Othe,Point(3.514444444 48.019444444)
Yonne,Butteaux,Point(3.81 47.977777777)
canton de Bligny-sur-Ouche,Auxant,Point(4.624444444 47.123611111)
arrondissement de Montbard,Brémur-et-Vaurois,Point(4.604444444 47.733611111)
arrondissement de Montbard,Aisey-sur-Seine,Point(4.580277777 47.750277777)
