departement,ville,coordonnesgroup
arrondissement de Neufchâteau,Fignévelle,Point(5.911944444 47.991944444)
arrondissement de Soissons,Grand-Rozoy,Point(3.385 49.234444444)
arrondissement de Blaye,Comps,Point(-0.595277777 45.068055555)
Métropole européenne de Lille,Deûlémont,Point(2.948333333 50.734166666)
Moselle,Donjeux,Point(6.402777777 48.8775)
canton de Mauléon-Licharre,Charritte-de-Bas,Point(-0.881944444 43.293888888)
Langres,Corlée,Point(5.362777777 47.84)
Var,Flayosc,Point(6.396944444 43.534166666)
canton de Villeneuve-de-Marsan,Frêche,Point(-0.240555555 43.932777777)
Haute-Garonne,Fonbeauzard,Point(1.426111111 43.679444444)
Haute-Marne,Chézeaux,Point(5.649166666 47.876111111) | Point(5.6492 47.87612)
canton d'Audun-le-Roman,Crusnes,Point(5.916388888 49.434444444)
Haute-Marne,Fronville,Point(5.152777777 48.403888888)
Haute-Garonne,Herran,Point(0.914166666 42.9725)
Vendée,Fontaines,Point(-0.827222222 46.424722222)
canton de Crécy-en-Ponthieu,Froyelles,Point(1.9275 50.227777777)
canton de Serrières,Charnas,Point(4.743611111 45.336388888)
canton d'Écos,Giverny,Point(1.529166666 49.076111111)
Creuse,Faux-Mazuras,Point(1.783333333 45.923611111)
Bouches-du-Rhône,Carry-le-Rouet,Point(5.151944444 43.331944444)
Eure-et-Loir,Coulombs,Point(1.544166666 48.652777777)
Ille-et-Vilaine,Fougères,Point(-1.2 48.351666666)
canton de Sizun,Commana,Point(-3.954722222 48.413888888)
arrondissement d'Arras,Fosseux,Point(2.563611111 50.255833333)
arrondissement de Bordeaux,Illats,Point(-0.372777777 44.5975)
arrondissement de Quimper,Gouesnach,Point(-4.115 47.911111111)
Orne,Dorceau,Point(0.800833333 48.422777777)
canton d'Ailly-le-Haut-Clocher,Coulonvillers,Point(2.006944444 50.142222222)
Meurthe-et-Moselle,Crévic,Point(6.403888888 48.638888888)
canton de Moncoutant,Chanteloup,Point(-0.524166666 46.766388888)
arrondissement de Troyes,Géraudot,Point(4.322777777 48.308888888)
communauté de communes de Pleyben-Châteaulin-Porzay,Dinéault,Point(-4.165555555 48.218888888)
arrondissement d'Évreux,Chennebrun,Point(0.781666666 48.679722222)
arrondissement de Nontron,Clermont-d'Excideuil,Point(1.051111111 45.365)
Meurthe-et-Moselle,Croismare,Point(6.570555555 48.599166666)
Meurthe-et-Moselle,Dampvitoux,Point(5.842777777 49.013055555)
Meurthe-et-Moselle,Diarville,Point(6.1325 48.395277777)
arrondissement de Nontron,Eyzerac,Point(0.921111111 45.388888888)
Meurthe-et-Moselle,Hudiviller,Point(6.570555555 48.599166666) | Point(6.395555555 48.6025)
arrondissement d'Amiens,Fienvillers,Point(2.228333333 50.118333333)
canton de Neuilly-en-Thelle,Dieudonné,Point(2.247777777 49.230555555)
Gironde,Gours,Point(0.0225 44.993611111)
Orne,Irai,Point(0.695833333 48.670555555)
arrondissement de Segré,Châtelais,Point(-0.927222222 47.7575)
Val-de-Marne,Fontenay-sous-Bois,Point(2.477222222 48.851666666)
canton de Châtillon-en-Diois,Châtillon-en-Diois,Point(5.484166666 44.694722222)
canton de La Capelle,Fontenelle,Point(3.865555555 50.030555555)
arrondissement de Troyes,Chessy-les-Prés,Point(3.914444444 48.024444444)
Moselle,Hayes,Point(6.366111111 49.166666666)
Haute-Garonne,Fonsorbes,Point(1.231111111 43.536111111)
canton de Ménigoute,Fomperron,Point(-0.108611111 46.476388888)
canton de Lacaune,Espérausses,Point(2.534166666 43.693333333)
Pyrénées-Atlantiques,Gabat,Point(-1.034166666 43.370833333)
Aude,Castelnaudary,Point(1.953888888 43.318055555)
Aude,Citou,Point(2.540833333 43.376388888)
Aude,Fanjeaux,Point(2.033611111 43.186944444)
canton de Picquigny,Hangest-sur-Somme,Point(2.065277777 49.980833333)
canton de Chef-Boutonne,Hanc,Point(-0.015277777 46.075277777)
communauté de communes du Casaccóni È Gólu Suttanu,Crocicchia,Point(9.352222222 42.468333333)
Charente,Gourville,Point(-0.015277777 45.830277777)
Orne,Fontenai-sur-Orne,Point(-0.070833333 48.722777777)
arrondissement de Dunkerque,Dunkerque,Point(2.376388888 51.037777777)
arrondissement d'Amiens,Flixecourt,Point(2.080833333 50.012777777)
arrondissement d'Amiens,Fresneville,Point(1.826388888 49.889722222)
Indre,Ingrandes,Point(0.963333333 46.5975)
Nord,Feignies,Point(3.918055555 50.302222222)
Allier,Gennetines,Point(3.408611111 46.636388888)
canton de Meymac,Darnets,Point(2.111111111 45.426111111)
canton de Montluçon-Est,Désertines,Point(2.619166666 46.354444444)
canton de Toucy,Fontaines,Point(3.259444444 47.692222222)
Loiret,Faronville,Point(2.049722222 48.213055555)
arrondissement de Troyes,Chervey,Point(4.491944444 48.125)
arrondissement de Troyes,Dosches,Point(4.25 48.320833333)
arrondissement de Melun,Féricy,Point(2.801111111 48.46)
canton de Nouzonville,Joigny,Point(4.760833333 49.837777777)
canton de Châlons-en-Champagne-4,Châlons-sur-Marne,Point(4.364444444 48.956666666)
canton de Creully,Fontaine-Henry,Point(-0.455277777 49.276944444)
arrondissement de Laon,Grandrieux,Point(4.184722222 49.730277777)
Gironde,Donnezac,Point(-0.443333333 45.247777777)
Pyrénées-Atlantiques,Garlin,Point(-0.27321 43.55927) | Point(-0.271388888 43.560833333)
canton de Damazan,Damazan,Point(0.275555555 44.290277777)
Charente,Coulonges,Point(0.090555555 45.833333333)
arrondissement de Jonzac,Courpignac,Point(-0.486944444 45.3275)
canton de Valmont,Colleville,Point(0.451388888 49.748888888)
arrondissement de Vienne,Chonas-l'Amballan,Point(4.811666666 45.460833333)
canton d'Argelès-Gazost,Cauterets,Point(-0.113611111 42.889166666)
Ille-et-Vilaine,Chauvigné,Point(-1.460277777 48.375833333)
Indre,Châtillon-sur-Indre,Point(1.173611111 46.987777777)
Dordogne,Clermont-d'Excideuil,Point(1.051111111 45.365)
Dordogne,Doissat,Point(1.068888888 44.731111111)
Dordogne,Eyzerac,Point(0.921111111 45.388888888)
Métropole européenne de Lille,Englos,Point(2.956666666 50.625555555)
arrondissement d'Angoulême,Champagne,Point(0.036944444 45.5075)
arrondissement de Belley,Champagne,Point(5.6775 45.904444444)
arrondissement de Bastia,Castellare-di-Casinca,Point(9.473333333 42.467777777)
arrondissement d'Évreux,Claville,Point(1.019444444 49.048055555)
arrondissement de Cambrai,Hem-Lenglet,Point(3.228333333 50.258055555)
canton de Saint-Girons,Eycheil,Point(1.162777777 42.968888888)
Nord,Floyon,Point(3.887222222 50.040555555)
Nord,Honnecourt-sur-Escaut,Point(3.195833333 50.036666666)
Vaucluse,Cheval-Blanc,Point(5.063055555 43.800833333)
canton de Gémozac,Cravans,Point(-0.711111111 45.596111111)
arrondissement de Bellac,Cromac,Point(1.3 46.342222222)
Haute-Garonne,Ciadoux,Point(0.737222222 43.258888888)
arrondissement de Pontarlier,Grandfontaine-sur-Creuse,Point(6.454166666 47.192777777)
Allier,Couleuvre,Point(2.9075 46.672222222)
Allier,Droiturier,Point(3.718333333 46.230833333)
canton d'Amou,Gaujacq,Point(-0.738333333 43.641388888)
canton du Lion-d'Angers,Chambellay,Point(-0.683333333 47.690277777)
canton d'Audun-le-Roman,Domprix,Point(5.758055555 49.330833333)
Loiret,Combreux,Point(2.301944444 47.955555555)
Loiret,Jouy-le-Potier,Point(1.811388888 47.744444444)
arrondissement de Mamers,Domfront,Point(0.028055555 48.104722222)
Indre,Déols,Point(1.705833333 46.83)
canton d'Agen-Nord,Foulayronnes,Point(0.648055555 44.239444444)
Creuse,Chambonchard,Point(2.535833333 46.165833333)
arrondissement de Melun,Grisy-Suisnes,Point(2.666944444 48.684444444)
arrondissement de Tarbes,Castelnau-Magnoac,Point(0.5075 43.294722222)
arrondissement de Bordeaux,Eysines,Point(-0.651388888 44.884444444)
arrondissement de Lunéville,Damelevières,Point(6.388055555 48.556944444)
arrondissement de Quimper,Gourlizon,Point(-4.266944444 48.019722222)
canton de Nyons,Curnier,Point(5.234444444 44.385)
canton de Vicdessos,Illier-et-Laramade,Point(1.539444444 42.787222222)
arrondissement de Villefranche-de-Rouergue,Crespin,Point(2.283333333 44.160555555)
arrondissement d'Annecy,Cusy,Point(6.030555555 45.765)
Hauts-de-Seine,Chaville,Point(2.188611111 48.808611111)
canton d'Astaffort,Caudecoste,Point(0.736666666 44.116666666)
canton de Bourguébus,Conteville,Point(-0.236111111 49.088888888)
canton de Châteaulin,Dinéault,Point(-4.165555555 48.218888888)
canton de Crécy-en-Ponthieu,Conteville,Point(2.074722222 50.178333333)
Pas-de-Calais,Hébuterne,Point(2.635555555 50.125277777)
canton de Lanouaille,Dussac,Point(1.081666666 45.395555555)
arrondissement de Clermont,Coivrel,Point(2.556944444 49.552777777)
arrondissement de Clermont,Courcelles-Epayelles,Point(2.6275 49.567777777)
arrondissement de Montargis,Fontenay-sur-Loing,Point(2.774166666 48.104166666)
arrondissement de Marmande,Grateloup,Point(0.386666666 44.421666666)
arrondissement de Prades,Corbère-les-Cabanes,Point(2.675833333 42.658055555)
arrondissement de Sainte-Menehould,Dommartin-Dampierre,Point(4.826666666 49.073055555)
arrondissement de Verdun,Delut,Point(5.431944444 49.408333333)
Haute-Vienne,Cieux,Point(1.045277777 45.991666666)
canton de Chalon-sur-Saône-Sud,Châtenoy-en-Bresse,Point(4.913333333 46.791666666)
arrondissement de Melun,Fouju,Point(2.778611111 48.585833333)
Gironde,Casseuil,Point(-0.114444444 44.585277777)
arrondissement de Brive-la-Gaillarde,Chartrier-Ferrière,Point(1.451944444 45.070833333)
arrondissement de Prades,Estavar,Point(1.997222222 42.470555555)
canton de Coutras,Coutras,Point(-0.128888888 45.040833333)
Hautes-Alpes,Fouillouse,Point(6.003611111 44.4575)
arrondissement de Fontenay-le-Comte,Corpe,Point(-1.182222222 46.505277777)
canton de Montluçon-Est,Deneuille-les-Mines,Point(2.782222222 46.378611111)
arrondissement de Villefranche-de-Rouergue,Cassagnes-Bégonhès,Point(2.530555555 44.168888888)
canton de Villers-Farlay,Chamblay,Point(5.703888888 46.997777777)
canton d'Eauze,Dému,Point(0.166388888 43.765277777)
canton de Beaumetz-lès-Loges,Gouy-en-Artois,Point(2.595277777 50.246944444)
Vaucluse,Entraigues,Point(4.926666666 44.003055555)
Seine-et-Marne,Dontilly,Point(3.1286 48.4758)
arrondissement de Bressuire,Genneton,Point(-0.427777777 47.054444444)
Creuse,Cressat,Point(2.108333333 46.139722222)
arrondissement de Vouziers,Cornay,Point(4.949166666 49.301666666)
arrondissement de Saint-Omer,Herbelles,Point(2.2225 50.655277777)
Haute-Marne,Chatenay-Vaudin,Point(5.445833333 47.852777777)
Meurthe-et-Moselle,Cosnes-et-Romain,Point(5.711111111 49.519166666)
Allier,Creuzier-le-Vieux,Point(3.438611111 46.161666666)
Aude,Gincla,Point(2.325555555 42.762777777)
Nord,Houplin,Point(3.001666666 50.563611111)
Nord,Houplin-Ancoisne,Point(3.001666666 50.563611111)
arrondissement de Saint-Omer,Coulomby,Point(2.010833333 50.705555555)
arrondissement de Tours,Céré-la-Ronde,Point(1.19 47.260555555)
arrondissement de Montargis,Dordives,Point(2.767222222 48.143333333)
arrondissement de La Tour-du-Pin,Janneyrias,Point(5.111944444 45.752222222)
Haute-Vienne,Feytiat,Point(1.331666666 45.809444444)
arrondissement de Dunkerque,Cassel,Point(2.487222222 50.8)
Mâconnais Beaujolais Agglomération,Chasselas,Point(4.719444444 46.276111111)
arrondissement de Troyes,Cormost,Point(4.136944444 48.169166666)
arrondissement du Havre,Colleville,Point(0.451388888 49.748888888)
arrondissement de Châteaudun,Dangeau,Point(1.284722222 48.208611111)
canton d'Outarville,Jouy-en-Pithiverais,Point(2.113055555 48.141388888)
arrondissement de Montpellier,Cournonterral,Point(3.71895 43.557758333)
arrondissement de Neufchâteau,Frebécourt,Point(5.673611111 48.393055555)
Haut-Rhin,Colmar,Point(7.355 48.081111111)
arrondissement de Verdun,Haudainville,Point(5.4225 49.126666666)
Allier,Charroux,Point(3.161388888 46.185)
Allier,Cognat-Lyonne,Point(3.310277777 46.108333333)
Pyrénées-Atlantiques,Hélette,Point(-1.244166666 43.308333333)
arrondissement de Tarbes,Gaussan,Point(0.485277777 43.230277777)
canton de Laroque-Timbaut,Cassignas,Point(0.788055555 44.3)
Allier,Estivareilles,Point(2.618611111 46.425277777)
arrondissement de Bourges,Groises,Point(2.809722222 47.209166666)
arrondissement de Lunéville,Frémonville,Point(6.886944444 48.595277777)
Haute-Marne,Illoud,Point(5.559166666 48.209444444)
Eure,Jumelles,Point(1.208333333 48.915277777)
Meurthe-et-Moselle,Chenevières,Point(6.630833333 48.518611111)
Tarn,Coufouleux,Point(1.730833333 43.817777777)
Tarn,Dourgne,Point(2.138333333 43.485277777)
canton de Grand-Couronne,Hautot-sur-Seine,Point(0.978611111 49.361388888)
Allier,Espinasse-Vozelle,Point(3.324166666 46.126388888)
Nord,Eecke,Point(2.596111111 50.778611111)
Nord,Hazebrouck,Point(2.538333333 50.724444444)
Manche,Cavigny,Point(-1.109722222 49.193333333)
Manche,Couville,Point(-1.685833333 49.553611111)
"communauté d'agglomération de Béthune-Bruay, Artois-Lys Romane",Hermin,Point(2.559166666 50.418333333)
Manche,Ger,Point(-0.788611111 48.681666666)
Manche,Hyenville,Point(-1.468611111 48.994166666)
canton de Cuisery,Huilly,Point(5.051944444 46.591944444)
Métropole de Lyon,Grigny,Point(4.789722222 45.608333333)
Seine-Maritime,Cauville,Point(0.129166666 49.595277777)
canton de Fleury-sur-Andelle,Flipou,Point(1.279166666 49.314722222)
arrondissement de Melun,Fontaine-le-Port,Point(2.764166666 48.487777777)
arrondissement de Meaux,Dammartin-sur-Tigeaux,Point(2.919722222 48.819166666)
Pyrénées-Atlantiques,Estialescq,Point(-0.551944444 43.219722222)
Nord,Catillon-sur-Sambre,Point(3.642222222 50.073055555)
Pyrénées-Atlantiques,Jatxou,Point(-1.430277777 43.388611111)
arrondissement de Sainte-Menehould,Contault,Point(4.792777777 48.913888888)
Loiret,Engenville,Point(2.246111111 48.238055555)
Aude,Fourtou,Point(2.429722222 42.907777777)
Manche,Juilley,Point(-1.343888888 48.599444444)
arrondissement de Rodez,Durenque,Point(2.618333333 44.109722222)
canton de Guîtres,Guîtres,Point(-0.186666666 45.041111111) | Point(-0.18333 45.03333)
canton de Vézénobres,Deaux,Point(4.150277777 44.067777777)
arrondissement de Marmande,Gontaud-de-Nogaret,Point(0.295 44.456388888)
arrondissement de Verdun,Dombasle-en-Argonne,Point(5.190833333 49.137222222)
canton d'Envermeu,Intraville,Point(1.279166666 49.932222222)
Allier,Isle-et-Bardais,Point(2.793611111 46.688333333)
canton de Saintes-Est,Colombiers,Point(-0.550555555 45.643888888)
arrondissement de Montdidier,Ignaucourt,Point(2.573611111 49.826111111)
Creuse,Gouzon,Point(2.238611111 46.191666666)
Meurthe-et-Moselle,Haigneville,Point(6.343055555 48.486388888)
arrondissement de Tarbes,Fréchède,Point(0.259444444 43.363888888)
Pyrénées-Atlantiques,Ger,Point(-0.051666666 43.253055555)
canton de Hucqueliers,Hucqueliers,Point(1.906388888 50.568888888)
arrondissement de Vienne,Janneyrias,Point(5.111944444 45.752222222)
canton de Sousceyrac,Comiac,Point(1.988333333 44.940833333)
Manche,Grosville,Point(-1.743055555 49.509444444)
canton de Ferrette,Durmenach,Point(7.338055555 47.526944444)
district de Lorraine,Dain,Point(6.393333333 49.013611111)
arrondissement de Sainte-Menehould,Herpont,Point(4.731111111 48.998888888)
arrondissement de Segré,Chazé-sur-Argos,Point(-0.892777777 47.617777777)
Pyrénées-Atlantiques,Castetpugon,Point(-0.23 43.561111111)
arrondissement de Vouziers,Fléville,Point(4.971388888 49.305555555)
Métropole européenne de Lille,Faches-Thumesnil,Point(3.073611111 50.598888888)
Métropole européenne de Lille,Fromelles,Point(2.855 50.606388888)
Dordogne,Chapdeuil,Point(0.475 45.342222222)
canton de Merville,Haverskerque,Point(2.540833333 50.641388888)
Orne,Fleuré,Point(-0.056944444 48.690833333)
arrondissement d'Aubusson,Châtelard,Point(2.468055555 45.964166666)
arrondissement de Dole,Chissey,Point(5.71667 47.01667) | Point(5.720833333 47.021111111)
Gironde,Hourtin,Point(-1.0575 45.186111111)
Haute-Garonne,Castillon-de-Larboust,Point(0.533888888 42.805833333)
Manche,Céaux,Point(-1.3875 48.631666666)
arrondissement d'Évry,Draveil,Point(2.409444444 48.686111111)
Creuse,Dun,Point(1.666111111 46.305277777)
Orne,Dame-Marie,Point(0.615277777 48.355)
arrondissement d'Arras,Douchy-lès-Ayette,Point(2.717222222 50.176111111)
arrondissement de Saumur,Cizay-la-Madeleine,Point(-0.187222222 47.188611111)
Haute-Marne,Chauffourt,Point(5.432222222 47.974444444)
Allier,Chavroches,Point(3.587222222 46.354444444)
Allier,Chezelle,Point(3.123333333 46.218055555)
Meurthe-et-Moselle,Fresnois-la-Montagne,Point(5.645833333 49.494444444)
Indre,Cluis,Point(1.748611111 46.545)
Indre,Gargilesse-Dampierre,Point(1.596944444 46.513611111)
canton de Chaulnes,Chuignes,Point(2.753333333 49.900277777)
arrondissement de Villefranche-de-Rouergue,Castelmary,Point(2.2525 44.169722222)
arrondissement de Fontainebleau,Grez-sur-Loing,Point(2.688888888 48.315277777)
Meurthe-et-Moselle,Grand-Failly,Point(5.514444444 49.420555555)
arrondissement de Pontarlier,Goux-les-Usiers,Point(6.277777777 46.971666666)
canton de Doulevant-le-Château,Cirey-sur-Blaise,Point(4.940555555 48.332222222)
Métropole de Lyon,Francheville,Point(4.763611111 45.736388888)
canton de Fauquembergues,Fauquembergues,Point(2.098055555 50.601111111)
arrondissement de Bressuire,Chiché,Point(-0.36 46.798055555)
arrondissement de Dax,Gouts,Point(-0.796111111 43.784166666)
canton de Cayres,Cayres,Point(3.806944444 44.925555555)
Loiret,Château-Renard,Point(2.9275 47.930555555)
Loiret,Châteaurenard,Point(2.9275 47.930555555)
Loiret,Chaussy,Point(1.995833333 48.168333333)
Loiret,Cléry-Saint-André,Point(1.756666666 47.821111111)
canton de Saint-Quentin-Nord,Fieulaine,Point(3.448611111 49.899166666)
arrondissement de Tours,Joué-lès-Tours,Point(0.661666666 47.350555555)
Métropole du Grand Paris,Issy,Point(2.269166666 48.823055555)
canton de Montluçon-Est,Deneuille,Point(2.782222222 46.378611111)
canton de Valence-sur-Baïse,Castéra-Verduzan,Point(0.430555555 43.804444444)
canton du Lion-d'Angers,Grez-Neuville,Point(-0.681388888 47.602777777)
arrondissement de Limoux,Gincla,Point(2.325555555 42.762777777)
Orne,Condé-sur-Sarthe,Point(0.034166666 48.431944444)
arrondissement de Briey,Errouville,Point(5.902777777 49.416111111)
arrondissement de Narbonne,Fabrezan,Point(2.697222222 43.135555555)
arrondissement de Montdidier,Hangest-en-Santerre,Point(2.605833333 49.753611111)
Allier,Chevagnes,Point(3.550833333 46.611388888)
Allier,Créchy,Point(3.423333333 46.261388888)
Allier,Fleuriel,Point(3.178055555 46.281666666)
Allier,Gannay-sur-Loire,Point(3.610277777 46.731111111)
Indre,Chazelet,Point(1.441944444 46.508333333)
Indre,Chouday,Point(2.065 46.910555555)
canton de Tournon-Saint-Martin,Fontgombault,Point(0.985 46.674166666)
Meurthe-et-Moselle,Hoéville,Point(6.434722222 48.706944444)
Indre,Ceaulmont,Point(1.5525 46.531388888)
Indre,Chaillac,Point(1.298888888 46.434444444)
Indre,Cuzion,Point(1.606388888 46.479166666)
arrondissement de Bressuire,Cersay,Point(-0.354166666 47.046388888)
canton de Lasseube,Estialescq,Point(-0.551944444 43.219722222)
Vaucluse,Entrechaux,Point(5.138055555 44.217777777)
Vaucluse,Grambois,Point(5.588611111 43.762222222)
arrondissement de Clermont,Erquery,Point(2.457777777 49.408611111)
canton de Chaulnes,Estrées-Deniécourt,Point(2.823611111 49.875)
canton d'Orgelet,Dompierre-sur-Mont,Point(5.608611111 46.559166666)
Gironde,Donzac,Point(-0.268611111 44.652222222)
arrondissement du Havre,Gerville,Point(0.329444444 49.695833333)
canton d'Albertville-Sud,Gilly-sur-Isère,Point(6.349444444 45.659722222)
canton de Coulanges-la-Vineuse,Charentenay,Point(3.545277777 47.65)
arrondissement de Prades,Eyne,Point(2.0825 42.473611111)
