person,leonoreid
http://www.wikidata.org/entity/Q11984959,LH/1410/68
http://www.wikidata.org/entity/Q11984837,LH/239/89
http://www.wikidata.org/entity/Q11985026,LH/2704/13
http://www.wikidata.org/entity/Q11984934,LH/339/10
http://www.wikidata.org/entity/Q11984844,LH/459/43
http://www.wikidata.org/entity/Q12248866,LH/2527/38
http://www.wikidata.org/entity/Q12783997,19800035/1047/20686
http://www.wikidata.org/entity/Q12788180,19800035/1087/24979
http://www.wikidata.org/entity/Q12796188,19800035/1135/29968
http://www.wikidata.org/entity/Q12789775,19800035/1234/42498
http://www.wikidata.org/entity/Q12793051,19800035/1373/58713
http://www.wikidata.org/entity/Q12800333,19800035/1398/61638
http://www.wikidata.org/entity/Q12784306,19800035/1465/69478
http://www.wikidata.org/entity/Q12784666,19800035/1465/69479
http://www.wikidata.org/entity/Q12796196,19800035/167/21466
http://www.wikidata.org/entity/Q12795654,19800035/21/2711
http://www.wikidata.org/entity/Q12785159,19800035/220/28974
http://www.wikidata.org/entity/Q12786952,19800035/353/47472
http://www.wikidata.org/entity/Q12796217,19800035/71/8826
http://www.wikidata.org/entity/Q12800087,19800035/720/81952
http://www.wikidata.org/entity/Q12790541,19800035/828/94365
http://www.wikidata.org/entity/Q12788597,19800035/849/97241
http://www.wikidata.org/entity/Q12786920,19800035/99/12456
http://www.wikidata.org/entity/Q12790508,LH/2391/22
http://www.wikidata.org/entity/Q12798392,LH/2709/5
http://www.wikidata.org/entity/Q13077231,19800035/96/12049
http://www.wikidata.org/entity/Q13091121,LH/1342/44
http://www.wikidata.org/entity/Q13080935,LH/1978/8
http://www.wikidata.org/entity/Q13080889,LH/2617/108
http://www.wikidata.org/entity/Q14031686,LH/1905/54
http://www.wikidata.org/entity/Q14204151,LH/1817/40
http://www.wikidata.org/entity/Q14628890,19800035/1478/71480
http://www.wikidata.org/entity/Q55231700,LH/1020/28
http://www.wikidata.org/entity/Q55206411,LH/1253/15
http://www.wikidata.org/entity/Q55218079,LH/1530/1
http://www.wikidata.org/entity/Q55239086,LH/581/21
http://www.wikidata.org/entity/Q55334413,19800035/1422/64542
http://www.wikidata.org/entity/Q55333100,19800035/177/22845
http://www.wikidata.org/entity/Q55312085,19800035/558/63557
http://www.wikidata.org/entity/Q55359570,LH/1720/43
http://www.wikidata.org/entity/Q55400932,LH/2546/13
http://www.wikidata.org/entity/Q55380862,LH/262/42
http://www.wikidata.org/entity/Q55346581,LH/32/33
http://www.wikidata.org/entity/Q55408985,LH/1658/11
http://www.wikidata.org/entity/Q55504196,19800035/1303/50521
http://www.wikidata.org/entity/Q55532796,LH/4/39
http://www.wikidata.org/entity/Q55598376,19800035/1061/22151
http://www.wikidata.org/entity/Q55586767,19800035/456/61046
http://www.wikidata.org/entity/Q55587325,19800035/761/86497
http://www.wikidata.org/entity/Q55590445,19800035/987/14260
http://www.wikidata.org/entity/Q55556010,LH/179/34
http://www.wikidata.org/entity/Q55582224,LH/228/19
http://www.wikidata.org/entity/Q55607055,LH/436/87
http://www.wikidata.org/entity/Q55587472,LH/510/21
http://www.wikidata.org/entity/Q55713196,19800035/1066/22706
http://www.wikidata.org/entity/Q55672775,19800035/1277/47159
http://www.wikidata.org/entity/Q55672423,19800035/455/60874
http://www.wikidata.org/entity/Q55672137,19800035/58/7031
http://www.wikidata.org/entity/Q55671945,LH/1126/57
http://www.wikidata.org/entity/Q55683499,LH/2065/53
http://www.wikidata.org/entity/Q55672921,LH/2136/41
http://www.wikidata.org/entity/Q55672036,LH/2190/26
http://www.wikidata.org/entity/Q55672432,LH/299/11
http://www.wikidata.org/entity/Q55671976,LH/49/30
http://www.wikidata.org/entity/Q55671965,LH/504/19
http://www.wikidata.org/entity/Q55804313,19800035/1214/40064
http://www.wikidata.org/entity/Q55773042,19800035/458/61323
http://www.wikidata.org/entity/Q55771708,19800035/90/11291
http://www.wikidata.org/entity/Q55770447,19800035/95/11843
http://www.wikidata.org/entity/Q55772188,LH/2568/49
http://www.wikidata.org/entity/Q55761839,LH/275/59
http://www.wikidata.org/entity/Q55845880,LH/496/65
http://www.wikidata.org/entity/Q55842732,LH/785/9
http://www.wikidata.org/entity/Q55770914,LH/822/16
http://www.wikidata.org/entity/Q55868442,LH/1926/24
http://www.wikidata.org/entity/Q55898470,LH/643/15
http://www.wikidata.org/entity/Q56012847,19800035/110/13784
http://www.wikidata.org/entity/Q56007420,LH/1795/29
http://www.wikidata.org/entity/Q55984191,LH/2752/3
http://www.wikidata.org/entity/Q55956820,LH/349/4
http://www.wikidata.org/entity/Q55948452,LH/390/82
http://www.wikidata.org/entity/Q56087605,19800035/164/21011
http://www.wikidata.org/entity/Q56250405,19800035/435/58192
http://www.wikidata.org/entity/Q56163568,LH/2440/9
http://www.wikidata.org/entity/Q56229510,LH/2681/51
http://www.wikidata.org/entity/Q56161860,LH/701/81
http://www.wikidata.org/entity/Q56250222,LH/9/7
http://www.wikidata.org/entity/Q56284516,LH/1230/71
http://www.wikidata.org/entity/Q56282779,LH/2158/36
http://www.wikidata.org/entity/Q58818613,LH/2158/36
http://www.wikidata.org/entity/Q56284677,LH/2405/33
http://www.wikidata.org/entity/Q56378237,LH/733/25
http://www.wikidata.org/entity/Q56424788,19800035/1163/32840
http://www.wikidata.org/entity/Q56451123,LH/307/31
http://www.wikidata.org/entity/Q56697291,19800035/168/21666
http://www.wikidata.org/entity/Q56701840,LH/1005/24
http://www.wikidata.org/entity/Q56708013,LH/251/42
http://www.wikidata.org/entity/Q56702498,LH/720/24
http://www.wikidata.org/entity/Q56753945,19800035/777/88065
http://www.wikidata.org/entity/Q56816642,LH/1059/60
http://www.wikidata.org/entity/Q56878990,LH/2378/17
http://www.wikidata.org/entity/Q56928726,19800035/904/5675
http://www.wikidata.org/entity/Q56928244,LH/2662/66
http://www.wikidata.org/entity/Q57202321,19800035/1317/52390
http://www.wikidata.org/entity/Q57200777,19800035/1321/52969
http://www.wikidata.org/entity/Q57246297,19800035/1439/66639
http://www.wikidata.org/entity/Q57202622,19800035/1475/71073
http://www.wikidata.org/entity/Q57245719,19800035/156/19967
http://www.wikidata.org/entity/Q57246178,19800035/234/31077
http://www.wikidata.org/entity/Q57202601,19800035/659/75869
http://www.wikidata.org/entity/Q57268809,19800035/668/76786
http://www.wikidata.org/entity/Q57245876,19800035/736/83548
http://www.wikidata.org/entity/Q57246103,19800035/745/84599
http://www.wikidata.org/entity/Q57202219,19800035/857/831
http://www.wikidata.org/entity/Q57246168,LH/1008/74
http://www.wikidata.org/entity/Q57246121,LH/1028/51
http://www.wikidata.org/entity/Q57273078,LH/681/12
http://www.wikidata.org/entity/Q57273140,LH/738/2
http://www.wikidata.org/entity/Q57303337,LH/1663/15
http://www.wikidata.org/entity/Q57550956,LH/34/66
http://www.wikidata.org/entity/Q57580959,LH/1196/10
http://www.wikidata.org/entity/Q57629952,LH/2292/22
http://www.wikidata.org/entity/Q57806285,LH/707/78
http://www.wikidata.org/entity/Q57977495,19800035/647/74640
http://www.wikidata.org/entity/Q58181430,19800035/283/37964
http://www.wikidata.org/entity/Q58365887,LH/1616/61
http://www.wikidata.org/entity/Q58439150,19800035/209/27376
http://www.wikidata.org/entity/Q58436232,LH/69/7
http://www.wikidata.org/entity/Q58436232,LH/69/75
http://www.wikidata.org/entity/Q58819399,19800035/316/42670
http://www.wikidata.org/entity/Q59273763,19800035/1294/49647
http://www.wikidata.org/entity/Q59273952,19800035/244/32509
http://www.wikidata.org/entity/Q2714608,19800035/549/62760
http://www.wikidata.org/entity/Q2705246,LH/118/67
http://www.wikidata.org/entity/Q2730042,LH/2105/16
http://www.wikidata.org/entity/Q2720602,LH/552/85
http://www.wikidata.org/entity/Q2735990,LH/329/40
http://www.wikidata.org/entity/Q2821540,19800035/1290/49174
http://www.wikidata.org/entity/Q2805802,19800035/63/7742
http://www.wikidata.org/entity/Q2745688,LH/1244/26
http://www.wikidata.org/entity/Q2804608,LH/1305/53
http://www.wikidata.org/entity/Q2754182,LH/1793/14
http://www.wikidata.org/entity/Q2823034,LH/180/31
http://www.wikidata.org/entity/Q2785377,LH/1881/36
http://www.wikidata.org/entity/Q2823091,LH/2108/38
http://www.wikidata.org/entity/Q2821481,LH/2379/52
http://www.wikidata.org/entity/Q2750550,LH/263/9
http://www.wikidata.org/entity/Q2744857,LH/269/68
http://www.wikidata.org/entity/Q2739611,LH/558/59
http://www.wikidata.org/entity/Q2856635,19800035/1085/24708
http://www.wikidata.org/entity/Q2848176,19800035/1183/36989
http://www.wikidata.org/entity/Q2848274,19800035/1201/38798
http://www.wikidata.org/entity/Q2847988,19800035/1225/41273
http://www.wikidata.org/entity/Q2839787,19800035/1226/41438
http://www.wikidata.org/entity/Q2852952,19800035/1275/46929
http://www.wikidata.org/entity/Q2861804,19800035/1312/51754
http://www.wikidata.org/entity/Q2835285,19800035/141/17896
http://www.wikidata.org/entity/Q2861926,19800035/1439/66656
http://www.wikidata.org/entity/Q2871853,19800035/1464/69334
http://www.wikidata.org/entity/Q2847159,19800035/1469/70101
http://www.wikidata.org/entity/Q2833756,19800035/1482/72108
http://www.wikidata.org/entity/Q2831184,19800035/150/19103
http://www.wikidata.org/entity/Q2830939,19800035/241/32020
http://www.wikidata.org/entity/Q2831195,19800035/246/32766
http://www.wikidata.org/entity/Q2871289,19800035/25/3216
http://www.wikidata.org/entity/Q2865346,19800035/251/33487
http://www.wikidata.org/entity/Q2831623,19800035/259/34591
http://www.wikidata.org/entity/Q2844695,19800035/262/34951
http://www.wikidata.org/entity/Q2835121,19800035/264/35184
http://www.wikidata.org/entity/Q2830984,19800035/271/36332
http://www.wikidata.org/entity/Q2824784,19800035/278/37285
http://www.wikidata.org/entity/Q2844683,19800035/28/3532
http://www.wikidata.org/entity/Q2830943,19800035/384/51470
http://www.wikidata.org/entity/Q2839906,19800035/390/52346
http://www.wikidata.org/entity/Q2847389,19800035/450/60177
http://www.wikidata.org/entity/Q2834560,19800035/549/62791
http://www.wikidata.org/entity/Q2847452,19800035/61/7495
http://www.wikidata.org/entity/Q2847319,19800035/616/69650
http://www.wikidata.org/entity/Q2849279,19800035/619/70170
http://www.wikidata.org/entity/Q2847671,19800035/619/70300
http://www.wikidata.org/entity/Q2871529,19800035/628/72713
http://www.wikidata.org/entity/Q2848254,19800035/651/75087
http://www.wikidata.org/entity/Q2856652,19800035/705/80401
http://www.wikidata.org/entity/Q2825296,19800035/751/85162
http://www.wikidata.org/entity/Q2824777,19800035/856/678
http://www.wikidata.org/entity/Q2848780,19800035/928/8205
http://www.wikidata.org/entity/Q2847803,LH/1060/20
http://www.wikidata.org/entity/Q2844726,LH/1102/68
http://www.wikidata.org/entity/Q2871129,LH/1124/62
http://www.wikidata.org/entity/Q2871305,LH/1130/85
http://www.wikidata.org/entity/Q2865116,LH/1152/75
http://www.wikidata.org/entity/Q2871476,LH/1185/25
http://www.wikidata.org/entity/Q2847925,LH/1259/46
http://www.wikidata.org/entity/Q2853580,LH/1263/51
http://www.wikidata.org/entity/Q2870999,LH/1292/60
http://www.wikidata.org/entity/Q2851186,LH/131/27
http://www.wikidata.org/entity/Q2827984,LH/1364/45
http://www.wikidata.org/entity/Q2853653,LH/137/75
http://www.wikidata.org/entity/Q2839366,LH/1404/79
http://www.wikidata.org/entity/Q2831303,LH/1429/81
http://www.wikidata.org/entity/Q2823120,LH/1430/6
http://www.wikidata.org/entity/Q2831309,LH/1468/60
http://www.wikidata.org/entity/Q2863043,LH/147/62
http://www.wikidata.org/entity/Q2825122,LH/149/73
http://www.wikidata.org/entity/Q2833806,LH/1493/25
http://www.wikidata.org/entity/Q2826869,LH/1543/46
http://www.wikidata.org/entity/Q2845590,LH/1544/43
http://www.wikidata.org/entity/Q2871280,LH/1548/75
http://www.wikidata.org/entity/Q2833377,LH/1572/8
http://www.wikidata.org/entity/Q2831339,LH/1588/37
http://www.wikidata.org/entity/Q2839122,LH/1595/1
http://www.wikidata.org/entity/Q2835258,LH/1610/35
http://www.wikidata.org/entity/Q2865405,LH/1661/10
http://www.wikidata.org/entity/Q2861843,LH/1677/7
http://www.wikidata.org/entity/Q2848405,LH/1785/64
http://www.wikidata.org/entity/Q2824871,LH/1794/8
http://www.wikidata.org/entity/Q2835365,LH/1858/24
http://www.wikidata.org/entity/Q2856903,LH/1890/33
http://www.wikidata.org/entity/Q2874932,LH/1986/20
http://www.wikidata.org/entity/Q2874409,LH/1986/48
http://www.wikidata.org/entity/Q2834920,LH/2002/39
http://www.wikidata.org/entity/Q2847039,LH/2010/8
http://www.wikidata.org/entity/Q2862023,LH/2094/65
http://www.wikidata.org/entity/Q2847071,LH/21/9
http://www.wikidata.org/entity/Q2854099,LH/216/37
http://www.wikidata.org/entity/Q2871640,LH/2217/11
http://www.wikidata.org/entity/Q2870995,LH/2221/54
http://www.wikidata.org/entity/Q2832163,LH/2260/71
http://www.wikidata.org/entity/Q2835420,LH/2298/23
http://www.wikidata.org/entity/Q2861958,LH/2356/37
http://www.wikidata.org/entity/Q2831677,LH/2358/57
http://www.wikidata.org/entity/Q2871247,LH/236/44
http://www.wikidata.org/entity/Q2834440,LH/2363/16
http://www.wikidata.org/entity/Q2871062,LH/240/64
http://www.wikidata.org/entity/Q2839962,LH/2432/13
http://www.wikidata.org/entity/Q2825141,LH/2444/66
http://www.wikidata.org/entity/Q2835537,LH/2478/35
http://www.wikidata.org/entity/Q2856739,LH/2529/31
http://www.wikidata.org/entity/Q2848647,LH/2535/19
http://www.wikidata.org/entity/Q2853687,LH/256/6
http://www.wikidata.org/entity/Q2832166,LH/2563/65
http://www.wikidata.org/entity/Q2831352,LH/2573/28
http://www.wikidata.org/entity/Q2853810,LH/2587/81
http://www.wikidata.org/entity/Q2834093,LH/2639/52
http://www.wikidata.org/entity/Q2839969,LH/2643/32
http://www.wikidata.org/entity/Q2872011,LH/2649/39
http://www.wikidata.org/entity/Q2833649,LH/2721/25
http://www.wikidata.org/entity/Q2824923,LH/2742/43
http://www.wikidata.org/entity/Q2830979,LH/311/31
http://www.wikidata.org/entity/Q2847388,LH/374/51
http://www.wikidata.org/entity/Q2830895,LH/382/8
http://www.wikidata.org/entity/Q2886025,LH/385/6
http://www.wikidata.org/entity/Q2833343,LH/386/65
http://www.wikidata.org/entity/Q2871509,LH/405/58
http://www.wikidata.org/entity/Q2871104,LH/427/85
http://www.wikidata.org/entity/Q2853987,LH/464/21
http://www.wikidata.org/entity/Q2853504,LH/467/17
http://www.wikidata.org/entity/Q2842373,LH/470/46
http://www.wikidata.org/entity/Q2853788,LH/492/31
http://www.wikidata.org/entity/Q2834476,LH/500/92
http://www.wikidata.org/entity/Q2824928,LH/520/33
http://www.wikidata.org/entity/Q2871034,LH/54/49
http://www.wikidata.org/entity/Q2831085,LH/668/33
http://www.wikidata.org/entity/Q50823184,LH/668/33
http://www.wikidata.org/entity/Q2831093,LH/704/50
http://www.wikidata.org/entity/Q2853526,LH/724/37
http://www.wikidata.org/entity/Q2825156,LH/728/9
http://www.wikidata.org/entity/Q2839769,LH/731/19
http://www.wikidata.org/entity/Q2833597,LH/748/32
http://www.wikidata.org/entity/Q2863416,LH/749/35
http://www.wikidata.org/entity/Q2834415,LH/75/80
http://www.wikidata.org/entity/Q2853863,LH/753/34
http://www.wikidata.org/entity/Q2853869,LH/777/10
http://www.wikidata.org/entity/Q2833852,LH/827/52
http://www.wikidata.org/entity/Q2853900,LH/844/69
http://www.wikidata.org/entity/Q2844619,LH/872/43
http://www.wikidata.org/entity/Q2833652,LH/919/8
http://www.wikidata.org/entity/Q2845561,LH/94/14
http://www.wikidata.org/entity/Q2853633,LH/98/44
http://www.wikidata.org/entity/Q2852471,LH/983/36
http://www.wikidata.org/entity/Q2935071,19800035/397/53214
http://www.wikidata.org/entity/Q2899512,19800035/719/81895
http://www.wikidata.org/entity/Q2935020,19800035/878/3027
http://www.wikidata.org/entity/Q2897460,19800035/906/5883
http://www.wikidata.org/entity/Q2934973,LH/1408/23
http://www.wikidata.org/entity/Q2935101,LH/1428/2
http://www.wikidata.org/entity/Q2896178,LH/1973/1
http://www.wikidata.org/entity/Q2935031,LH/2610/37
http://www.wikidata.org/entity/Q2910113,LH/446/13
http://www.wikidata.org/entity/Q2934893,LH/549/31
http://www.wikidata.org/entity/Q2934932,LH/981/67
http://www.wikidata.org/entity/Q2958791,19800035/10/1198
http://www.wikidata.org/entity/Q2958150,19800035/1010/16712
http://www.wikidata.org/entity/Q3010048,19800035/12/1480
http://www.wikidata.org/entity/Q2959959,19800035/1214/40075
http://www.wikidata.org/entity/Q2959978,19800035/1214/40161
http://www.wikidata.org/entity/Q2958595,19800035/1306/50972
http://www.wikidata.org/entity/Q2960080,19800035/186/24182
http://www.wikidata.org/entity/Q2958663,19800035/194/25386
http://www.wikidata.org/entity/Q2958961,19800035/462/61805
http://www.wikidata.org/entity/Q2960047,19800035/570/64867
http://www.wikidata.org/entity/Q2976757,19800035/686/78552
http://www.wikidata.org/entity/Q2959127,19800035/800/90607
http://www.wikidata.org/entity/Q2958261,LH/1050/18
http://www.wikidata.org/entity/Q2959289,LH/1110/7
http://www.wikidata.org/entity/Q2983883,LH/1217/72
http://www.wikidata.org/entity/Q2960508,LH/1310/73
http://www.wikidata.org/entity/Q2959021,LH/1323/61
http://www.wikidata.org/entity/Q2958740,LH/1346/13
http://www.wikidata.org/entity/Q2959545,LH/1433/27
http://www.wikidata.org/entity/Q2959546,LH/1434/6
http://www.wikidata.org/entity/Q3010078,LH/1439/4
http://www.wikidata.org/entity/Q2960013,LH/1459/55
http://www.wikidata.org/entity/Q2960765,LH/1477/69
http://www.wikidata.org/entity/Q2976738,LH/1500/61
http://www.wikidata.org/entity/Q2960614,LH/1553/68
http://www.wikidata.org/entity/Q2958239,LH/1647/9
http://www.wikidata.org/entity/Q3022486,LH/1674/53
http://www.wikidata.org/entity/Q2957919,LH/17/73
http://www.wikidata.org/entity/Q2959674,LH/1743/42
http://www.wikidata.org/entity/Q3022541,LH/189/36
http://www.wikidata.org/entity/Q2957998,LH/1942/38
http://www.wikidata.org/entity/Q2959920,LH/2003/31
http://www.wikidata.org/entity/Q3010424,LH/211/8
http://www.wikidata.org/entity/Q2976728,LH/2177/46
http://www.wikidata.org/entity/Q2976889,LH/221/50
http://www.wikidata.org/entity/Q2958333,LH/2228/34
http://www.wikidata.org/entity/Q2978577,LH/2277/42
http://www.wikidata.org/entity/Q2960682,LH/2313/55
http://www.wikidata.org/entity/Q2958439,LH/2381/51
http://www.wikidata.org/entity/Q2957967,LH/2449/29
http://www.wikidata.org/entity/Q2960222,LH/2512/8
http://www.wikidata.org/entity/Q16027347,19800035/1406/62469
http://www.wikidata.org/entity/Q16025554,19800035/141/17913
http://www.wikidata.org/entity/Q16025479,19800035/160/20467
http://www.wikidata.org/entity/Q16025503,19800035/244/32528
http://www.wikidata.org/entity/Q16027670,19800035/322/43403
http://www.wikidata.org/entity/Q16026208,19800035/34/4368
http://www.wikidata.org/entity/Q16025601,19800035/461/61652
http://www.wikidata.org/entity/Q16026423,19800035/749/84926
http://www.wikidata.org/entity/Q16025747,LH/1082/48
http://www.wikidata.org/entity/Q16027687,LH/1085/7
http://www.wikidata.org/entity/Q16025796,LH/1167/48
http://www.wikidata.org/entity/Q16029914,LH/1210/46
