departement,ville,coordonnesgroup
canton de Quesnoy-sur-Deûle,Quesnoy-sur-Deûle,Point(2.999444444 50.7125)
Loiret,Saint-Brisson-sur-Loire,Point(2.683055555 47.647777777)
Loiret,Teillay-le-Gaudin,Point(1.978333333 48.185)
arrondissement de Blaye,Saint-Gervais,Point(-0.463333333 45.018055555)
arrondissement de Vouziers,Senuc,Point(4.838611111 49.3125)
arrondissement de Vouziers,Tourteron,Point(4.6375 49.539166666)
canton d'Archiac,Saint-Ciers-Champagne,Point(-0.299166666 45.442777777)
canton d'Archiac,Saint-Germain-de-Vibrac,Point(-0.323611111 45.425277777)
Allier,Saint-Martinien,Point(2.470555555 46.335833333)
Ardennes,Poilcourt-Sydney,Point(4.101666666 49.422777777)
canton de Guillon,Sainte-Magnance,Point(4.078055555 47.450277777)
Vendée,Saint-Denis-la-Chevasse,Point(-1.358611111 46.821944444)
Vendée,Talmont-Saint-Hilaire,Point(-1.618333333 46.467222222)
arrondissement de Tarbes,Talazac,Point(0.038055555 43.332777777)
canton de Verdun-Est,Sommedieue,Point(5.463333333 49.085)
Aisne,Puiseux-en-Retz,Point(3.128888888 49.297777777)
Pyrénées-Atlantiques,Sainte-Colome,Point(-0.403055555 43.1025)
Côtes-d'Armor,Plouër-sur-Rance,Point(-2.003333333 48.527777777)
Côtes-d'Armor,Plourivo,Point(-3.072777777 48.743888888)
Côtes-d'Armor,Plumieux,Point(-2.584166666 48.103055555)
Côtes-d'Armor,Plurien,Point(-2.404166666 48.625833333)
arrondissement de Saint-Omer,Quiestède,Point(2.3175 50.679166666)
Côtes-d'Armor,Pont-Melvez,Point(-3.306111111 48.460277777)
arrondissement de Saint-Omer,Racquinghem,Point(2.357777777 50.693055555)
Côtes-d'Armor,Quessoy,Point(-2.658333333 48.421111111)
Côtes-d'Armor,Saint-Agathon,Point(-3.104722222 48.559166666)
Côtes-d'Armor,Saint-Brandan,Point(-2.87 48.389444444)
Côtes-d'Armor,Saint-Denoual,Point(-2.400555555 48.527222222)
Côtes-d'Armor,Saint-Mayeux,Point(-3.006388888 48.255833333)
Côtes-d'Armor,Saint-Michel-en-Grève,Point(-3.563888888 48.683333333)
Côtes-d'Armor,Sévignac,Point(-2.338888888 48.333055555)
Côtes-d'Armor,Trémeur,Point(-2.263888888 48.3475)
arrondissement de Tarbes,Ricaud,Point(0.263888888 43.147777777)
canton de Besse-et-Saint-Anastaise,Saint-Pierre-Colamine,Point(2.974444444 45.530555555)
canton d'Ébreuil,Veauce,Point(3.056666666 46.165277777)
arrondissement de Rochefort,Saint-Crépin,Point(-0.733055555 46.001944444)
arrondissement de Melun,Servon,Point(2.587222222 48.716944444)
canton de Marchiennes,Vred,Point(3.231388888 50.393888888)
canton de Solre-le-Château,Solrinnes,Point(4.073888888 50.206111111)
canton de Rieumes,Poucharramet,Point(1.173888888 43.417222222)
arrondissement de Tarbes,Pouyastruc,Point(0.170833333 43.267777777)
arrondissement de Troyes,Semoine,Point(4.088055555 48.679166666)
arrondissement de Cholet,Saint-Germain-sur-Moine,Point(-1.122777777 47.117777777)
Indre,Rosnay,Point(1.214444444 46.701111111)
Creuse,Saint-Frion,Point(2.228333333 45.863888888)
Creuse,Saint-Pierre-le-Bost,Point(2.260277777 46.400555555) | Point(1.888333333 45.915833333)
arrondissement de Beauvais,Saint-Germain-la-Poterie,Point(1.9825 49.445555555)
Aude,Ribaute,Point(2.635 43.107777777)
Aude,Serviès-en-Val,Point(2.52 43.089166666)
Aude,Soulatgé,Point(2.504166666 42.878333333)
arrondissement de Beauvais,Saint-Paul,Point(2.006944444 49.429166666)
canton de Ménigoute,Vautebis,Point(-0.1525 46.534722222)
canton de Seyssel,Usinens,Point(5.841111111 46.008888888)
canton d'Entraygues-sur-Truyère,Saint-Hippolyte,Point(2.591666666 44.711111111)
arrondissement de Saint-Dizier,Poissons,Point(5.219722222 48.423055555)
canton de Pélussin,Saint-Appolinard,Point(4.652222222 45.341944444)
Haute-Garonne,Saint-Laurent,Point(0.798888888 43.325555555)
canton de Turriers,Venterol,Point(6.098888888 44.445)
communauté de communes Conflent-Canigó,Vernet,Point(2.387777777 42.548888888)
Allier,Rocles,Point(3.031111111 46.423888888)
Allier,Voussac,Point(3.062222222 46.327777777)
Isère,Rovon,Point(5.461388888 45.2025)
Métropole européenne de Lille,Roubaix,Point(3.181666666 50.69)
Ain,Vernoux,Point(5.110277777 46.481111111)
canton de Montesquieu-Volvestre,Saint-Christaud,Point(1.128888888 43.189166666)
canton de Quintin,Plaine-Haute,Point(-2.853611111 48.445277777)
communauté de communes de Pleyben-Châteaulin-Porzay,Plomodiern,Point(-4.231666666 48.181111111)
Gironde,Périssac,Point(-0.323888888 45.018888888)
Gironde,Saint-André-du-Bois,Point(-0.183055555 44.605)
Gironde,Saint-Loubès,Point(-0.428055555 44.917222222)
Gironde,Saint-Pierre-de-Mons,Point(-0.220555555 44.551944444)
communauté de communes des Vallées d'Aigueblanche,Saint-Oyen,Point(6.484166666 45.503611111)
Haute-Marne,Thonnance-lès-Joinville,Point(5.172222222 48.454722222)
arrondissement de Troyes,Polisot,Point(4.371944444 48.071666666)
arrondissement de Jonzac,Sainte-Colombe,Point(-0.280555555 45.283055555)
canton de Sournia,Trévillach,Point(2.530277777 42.708611111)
Meurthe-et-Moselle,Repaix,Point(6.832777777 48.607777777)
Meurthe-et-Moselle,Sponville,Point(5.832777777 49.072222222)
Meurthe-et-Moselle,Tiercelet,Point(5.884166666 49.461944444)
Ille-et-Vilaine,Rennes,Point(-1.680833333 48.114166666)
Pyrénées-Atlantiques,Tardets-Sorholus,Point(-0.8625 43.116388888)
arrondissement de Troyes,Sainte-Maure,Point(4.061388888 48.344722222)
arrondissement de Vouziers,Suzanne,Point(4.634166666 49.516388888)
canton de Saulxures-sur-Moselotte,Sapois,Point(6.7575 48.019722222)
canton d'Envermeu,Saint-Jacques-d'Aliermont,Point(1.258055555 49.848611111)
Côtes-d'Armor,Saint-Aaron,Point(-2.48333333 48.51666667)
Côtes-d'Armor,Saint-Barnabé,Point(-2.702777777 48.1375)
Côtes-d'Armor,Saint-Gildas,Point(-3.003055555 48.422222222)
arrondissement de Brive-la-Gaillarde,Saint-Pantaléon-de-Larche,Point(1.446388888 45.141111111)
Hautes-Alpes,Saint-Sauveur,Point(6.520277777 44.540833333)
arrondissement de Parthenay,Viennay,Point(-0.243333333 46.690555555)
arrondissement de Tours,Sorigny,Point(0.695277777 47.241666666)
arrondissement de Tours,Vernou-sur-Brenne,Point(0.845555555 47.421111111)
Hautes-Alpes,Serres,Point(5.715 44.428611111)
canton d'Allonnes,Vivy,Point(-0.054444444 47.326388888)
Orne,Saint-Siméon,Point(-0.746111111 48.467777777)
Orne,Trémont,Point(0.273888888 48.601388888)
canton de Bourguébus,Poussy-la-Campagne,Point(-0.223888888 49.08)
canton de Saint-Pardoux-la-Rivière,Saint-Pardoux-la-Rivière,Point(0.745833333 45.493333333)
arrondissement de Vouziers,Saint-Lambert-et-Mont-de-Jeux,Point(4.611111111 49.498055555)
canton de Pont-de-Chéruy,Villette-d'Anthon,Point(5.115833333 45.795277777)
canton de Figari,Sotta,Point(9.195 41.545277777)
Creuse,Saint-Laurent,Point(1.9625 46.166388888)
canton de Saint-Amand-en-Puisaye,Saint-Vérain,Point(3.056111111 47.480833333)
Gironde,Tresses,Point(-0.463888888 44.848611111)
Allier,Sazeret,Point(2.955833333 46.339444444)
arrondissement de Saint-Omer,Remilly-Wirquin,Point(2.166944444 50.668611111)
arrondissement de Saint-Omer,Setques,Point(2.158611111 50.711944444)
arrondissement de Vouziers,Saint-Pierremont,Point(4.937777777 49.486111111)
canton de Thiaucourt-Regniéville,Thiaucourt-Regniéville,Point(5.866111111 48.954166666)
arrondissement de Cholet,Saint-Crespin-sur-Moine,Point(-1.186111111 47.098888888)
Vendée,Rosnay,Point(-1.308611111 46.539722222)
canton de L'Isle-en-Dodon,Riolas,Point(0.916666666 43.348888888)
arrondissement de Nogent-sur-Marne,Vincennes,Point(2.439166666 48.847777777)
Tarn,Saint-Paul,Point(1.975833333 43.647222222)
canton de Lure-Sud,Vouhenans,Point(6.481388888 47.650833333)
Creuse,Saint-Georges-Nigremont,Point(2.263333333 45.836944444)
arrondissement de Segré,Pouancé,Point(-1.176388888 47.740555555)
arrondissement de Saint-Malo,Saint-Broladre,Point(-1.656666666 48.586666666)
arrondissement de Tarbes,Sarriac-Bigorre,Point(0.1275 43.3825)
canton de Couhé,Romagne,Point(0.302222222 46.270277777)
canton de Quarré-les-Tombes,Quarré-les-Tombes,Point(3.9975 47.368055555)
canton de Pleine-Fougères,Roz-sur-Couesnon,Point(-1.5925 48.588888888)
canton de Pleine-Fougères,Sains,Point(-1.584166666 48.551388888)
canton de Besse-et-Saint-Anastaise,Valbeleix,Point(2.987222222 45.468888888)
canton de Montignac,Valojoulx,Point(1.143055555 45.018611111)
arrondissement de Tarbes,Recurt,Point(0.435833333 43.216111111)
canton de Vienne-Nord,Pont-Évêque,Point(4.911111111 45.530277777)
communauté de communes Saâne et Vienne,Saint-Mards,Point(1.011944444 49.760277777)
canton de Pionsat,Saint-Hilaire,Point(2.631388888 46.105555555)
Seine-et-Oise,Ponthévrard,Point(1.91 48.551388888)
Haut-Rhin,Saint-Amarin,Point(7.030833333 47.872222222)
Haut-Rhin,Sainte-Marie-aux-Mines,Point(7.183888888 48.246666666)
Manche,Quibou,Point(-1.2 49.06667) | Point(-1.2 49.068055555)
Manche,Saint-Clair-sur-l'Elle,Point(-1.029444444 49.192222222)
Manche,Saint-Jean-de-la-Haize,Point(-1.360833333 48.704166666)
Manche,Saint-Pois,Point(-1.066944444 48.749444444)
Haut-Rhin,Valdoie,Point(6.841944444 47.667222222)
Manche,Sortosville,Point(-1.432777777 49.479444444)
Manche,Tonneville,Point(-1.716111111 49.643888888)
Manche,Vaudrimesnil,Point(-1.415 49.153333333)
Manche,Vengeons,Point(-0.916666666 48.754722222)
Nièvre,Saint-André-en-Morvan,Point(3.8575 47.393611111)
arrondissement de Provins,Rouilly,Point(3.286666666 48.583333333)
Saint-Malo Agglomération,Saint-Guinoux,Point(-1.883611111 48.575555555)
canton de Briançon-Sud,Puy-Saint-André,Point(6.598611111 44.878888888)
arrondissement de Jonzac,Saint-Fort-sur-Gironde,Point(-0.72117 45.46088) | Point(-0.720833333 45.460555555)
Haute-Marne,Verbiesles,Point(5.185555555 48.069444444)
arrondissement de Troyes,Vougrey,Point(4.2275 48.087777777)
arrondissement de Chinon,Saché,Point(0.543055555 47.246944444)
arrondissement de Guingamp,Saint-Servais,Point(-3.387777777 48.386944444)
Meurthe-et-Moselle,Saint-Baussant,Point(5.792222222 48.8925)
Pyrénées-Atlantiques,Pontacq,Point(-0.114444444 43.185555555)
Pyrénées-Atlantiques,Suhescun,Point(-1.198055555 43.234722222)
Aube,Villadin,Point(3.680555555 48.3175)
Creuse,Saint-Georges-la-Pouge,Point(1.970277777 45.993055555)
Creuse,Saint-Hilaire-le-Château,Point(1.896944444 45.982777777)
canton de Ruffec,Vieux-Ruffec,Point(0.388055555 46.009444444)
Loiret,Sainte-Geneviève-des-Bois,Point(2.818333333 47.818055555)
Côtes-d'Armor,Pléguien,Point(-2.94 48.634722222)
Loiret,Villereau,Point(1.988333333 48.069166666)
Hautes-Alpes,Saint-Pierre-Avez,Point(5.761111111 44.257222222)
arrondissement de Bressuire,Saint-Clémentin,Point(-0.5144 46.9456)
arrondissement de Tarbes,Trie-sur-Baïse,Point(0.370277777 43.321388888)
arrondissement d'Amiens,Sains-en-Amiénois,Point(2.318055555 49.816944444)
arrondissement d'Amiens,Vauchelles-lès-Domart,Point(2.055555555 50.055277777)
arrondissement de La Tour-du-Pin,Saint-Albin-de-Vaulserre,Point(5.7025 45.504722222)
arrondissement de La Tour-du-Pin,Saint-Marcel-Bel-Accueil,Point(5.235833333 45.6475)
canton de Couhé,Voulon,Point(0.246111111 46.356388888)
canton de Segonzac,Saint-Même,Point(-0.1425 45.645555555)
canton de Segonzac,Saint-Même-les-Carrières,Point(-0.1425 45.645555555)
canton de Villebrumier,Saint-Nauphary,Point(1.428333333 43.964722222)
Manche,Sainte-Cécile,Point(-1.189444444 48.835555555)
Allier,Saint-Ennemond,Point(3.4225 46.676111111)
Allier,Saint-Sornin,Point(3.015833333 46.411111111)
Allier,Target,Point(3.061388888 46.289444444)
canton d'Amiens 2e,Saint-Sauveur,Point(2.210833333 49.9375)
arrondissement d'Albi,Terre-Clapier,Point(2.300277777 43.854722222)
canton de Saint-Gervais-d'Auvergne,Sauret-Besserve,Point(2.807777777 45.993055555)
canton de Saint-Marcellin,Saint-Sauveur,Point(5.341944444 45.1525)
canton de Saint-Pierre-d'Oléron,Saint-Denis,Point(-1.378888888 46.032777777)
arrondissement des Andelys,Poses,Point(1.244444444 49.303888888)
canton de Trouville-sur-Mer,Touques,Point(0.101944444 49.3425)
canton de Montmirey-le-Château,Pointre,Point(5.5 47.224722222)
canton de Montmirey-le-Château,Thervay,Point(5.615555555 47.250555555)
Aude,Puivert,Point(2.046944444 42.920555555)
Aude,Roquefeuil,Point(1.995 42.820277777)
Meurthe-et-Moselle,Pont-Saint-Vincent,Point(6.097222222 48.605)
canton de Saint-Thégonnec,Pleyber-Christ,Point(-3.875277777 48.504722222)
canton de Tarascon-sur-Ariège,Ussat,Point(1.620277777 42.830833333)
canton de Colombey-les-Belles,Pulney,Point(6.033611111 48.398611111)
canton de Solre-le-Château,Sars-Poteries,Point(4.026388888 50.169444444)
canton de Saint-Claud,Suaux,Point(0.506388888 45.851666666)
Allier,Valigny,Point(2.817222222 46.711944444)
Allier,Vicq,Point(3.092222222 46.146944444)
arrondissement de Saint-Omer,Saint-Augustin,Point(2.306944444 50.646111111)
Seine-et-Oise,Raizeux,Point(1.683611111 48.624166666)
Seine-et-Oise,Saint-Hilarion,Point(1.733333333 48.620277777)
communauté de communes du canton de Thiberville,Saint-Vincent-du-Boulay,Point(0.489722222 49.103055555)
arrondissement de Bobigny,Rosny,Point(2.485277777 48.873055555)
Métropole européenne de Lille,Sequedin,Point(2.985 50.626388888)
Côtes-d'Armor,Plounévez-Quintin,Point(-3.231666666 48.29)
Côtes-d'Armor,Rospez,Point(-3.383888888 48.729444444)
Côtes-d'Armor,Saint-Connec,Point(-2.921388888 48.1775)
Côtes-d'Armor,Saint-Juvat,Point(-2.043888888 48.353333333)
Côtes-d'Armor,Saint-Samson-sur-Rance,Point(-2.030833333 48.491388888)
Côtes-d'Armor,Saint-Vran,Point(-2.442222222 48.237777777)
Côtes-d'Armor,Senven-Léhart,Point(-3.069166666 48.425)
Côtes-d'Armor,Tréfumel,Point(-2.026111111 48.338055555)
Côtes-d'Armor,Tréméloir,Point(-2.858333333 48.555555555)
Côtes-d'Armor,Trévé,Point(-2.795555555 48.213333333)
Côtes-d'Armor,Trézény,Point(-3.366111111 48.7575)
arrondissement de Rochefort,Saint-Laurent-de-la-Prée,Point(-1.041111111 45.981111111)
arrondissement de Rochefort,Vergeroux,Point(-0.986111111 45.960833333)
Gard,Quissac,Point(4.0 43.909444444)
Vendée,Sainte-Christine,Point(-0.663333333 46.356666666)
canton de Trun,Trun,Point(0.033055555 48.843333333)
Haute-Garonne,Saint-Béat,Point(0.6925 42.914444444)
Haute-Marne,Saint-Martin-lès-Langres,Point(5.263611111 47.889166666)
communauté de communes du Réolais en Sud Gironde,Savignac,Point(-0.108888888 44.522777777)
Gard,Saint-Mamert,Point(4.188611111 43.8875)
Gard,Saint-Mamert-du-Gard,Point(4.188611111 43.8875)
arrondissement de Melun,Saint-Fargeau,Point(2.544722222 48.532777777)
arrondissement d'Argentan,Sainte-Gauburge-Sainte-Colombe,Point(0.430277777 48.714444444)
arrondissement de Céret,Terrats,Point(2.771388888 42.608888888)
Pyrénées-Atlantiques,Précilhon,Point(-0.580277777 43.195277777)
Pyrénées-Atlantiques,Urrugne,Point(-1.7 43.362222222)
arrondissement de Brest,Plouvien,Point(-4.452777777 48.529444444)
arrondissement de Limoux,Rennes-les-Bains,Point(2.318888888 42.918888888)
canton de Carbon-Blanc,Saint-Sulpice-et-Cameyrac,Point(-0.390555555 44.91)
Côtes-d'Armor,Pommerit-le-Vicomte,Point(-3.088333333 48.619166666)
Seine-et-Oise,Saint-Forget,Point(1.996111111 48.7075)
Seine-et-Oise,Survilliers,Point(2.545 49.097777777)
canton de Sombernon,Prâlon,Point(4.775277777 47.31)
canton de Sombernon,Sainte-Marie-sur-Ouche,Point(4.797222222 47.286944444)
arrondissement de Vitry-le-François,Pringy,Point(4.516666666 48.780555555)
canton de Guéret-Sud-Ouest,Saint-Victor,Point(1.813888888 46.118333333)
canton de Chénérailles,Saint-Dizier-la-Tour,Point(2.153333333 46.146111111)
arrondissement de Figeac,Saint-Cirgues,Point(2.124166666 44.7375)
canton de Pange,Thimonville,Point(6.396388888 48.954444444)
arrondissement de Pamiers,Saint-Jean-d'Aigues-Vives,Point(1.869444444 42.924444444)
arrondissement de Rodez,Rodelle,Point(2.626388888 44.490555555)
arrondissement de Pamiers,Verniolle,Point(1.648888888 43.081666666)
canton de Pange,Silly-sur-Nied,Point(6.359444444 49.120555555)
Vendée,Saint-André-d'Ornay,Point(-1.457799 46.667256)
Côtes-d'Armor,Pleumeur-Bodou,Point(-3.517777777 48.773055555)
aire urbaine de Mulhouse,Saint-Bernard,Point(7.201666666 47.671111111)
arrondissement de Tarbes,Rabastens,Point(0.150555555 43.386944444)
arrondissement de Tarbes,Saint-Sever-de-Rustan,Point(0.224444444 43.350833333)
arrondissement de Pontarlier,Villers-la-Combe,Point(6.456388888 47.235277777)
Orne,Préaux,Point(0.703333333 48.33)
arrondissement de Troyes,Sommeval,Point(3.965277777 48.165833333)
Charente,Segonzac,Point(-0.218888888 45.617222222)
arrondissement de Metz,Plappeville,Point(6.122777777 49.130555555)
arrondissement de Metz,Retonfey,Point(6.305277777 49.136111111)
arrondissement de Metz,Sainte-Ruffine,Point(6.095555555 49.105277777)
arrondissement de Metz,Sanry-lès-Vigy,Point(6.280833333 49.183333333)
arrondissement de Metz,Secourt,Point(6.285 48.947222222)
arrondissement de Metz,Talange,Point(6.174444444 49.236666666)
arrondissement de Nyons,Rochegude,Point(4.828611111 44.248888888)
Vendée,Sainte-Flaive-des-Loups,Point(-1.58 46.611944444) | Point(-1.58082 46.61303)
canton de Betz,Rouvres,Point(2.993888888 49.096666666)
Gironde,Saint-Caprais,Point(-0.562777777 45.285555555)
arrondissement des Andelys,Venables,Point(1.295555555 49.199166666)
arrondissement des Andelys,Villez-sous-Bailleul,Point(1.375555555 49.111111111)
Haute-Garonne,Péguilhan,Point(0.707222222 43.314722222)
Haute-Garonne,Saint-Ferréol,Point(0.739444444 43.3375)
communauté de communes du pays de Dol et de la Baie du Mont Saint-Michel,Saint-Marcan,Point(-1.633333333 48.587777777)
Métropole de Lyon,Saint-Fons,Point(4.853333333 45.708611111)
Pyrénées-Atlantiques,Poey,Point(-0.662777777 43.246944444) | Point(-0.469444444 43.350555555)
Pyrénées-Atlantiques,Poey-de-Lescar,Point(-0.469444444 43.350555555)
Pyrénées-Atlantiques,Rébénacq,Point(-0.396666666 43.159166666)
Pyrénées-Atlantiques,Saint-Goin,Point(-0.701111111 43.246944444)
Pyrénées-Atlantiques,Saint-Jammes,Point(-0.243611111 43.359166666)
Pyrénées-Atlantiques,Sainte-Suzanne,Point(-0.806942 43.475268)
Pyrénées-Atlantiques,Sault-de-Navailles,Point(-0.672777777 43.551388888)
canton de Vihiers,Tancoigné,Point(-0.408333333 47.174444444)
Seine-et-Oise,Villepinte,Point(2.530277777 48.960555555)
Dordogne,Saint-Front-de-Pradoux,Point(0.364444444 45.055)
Dordogne,Saint-Front-sur-Nizonne,Point(0.636111111 45.481111111)
Dordogne,Saint-Laurent-la-Vallée,Point(1.109444444 44.748888888)
Dordogne,Saint-Martin-de-Gurçon,Point(0.106944444 44.9525)
Dordogne,Saint-Méard-de-Drône,Point(0.421944444 45.249166666)
Dordogne,Sigoulès,Point(0.410277777 44.758888888)
canton de Douai-Sud,Roucourt,Point(3.148333333 50.328055555)
arrondissement de Caen,Placy,Point(-0.42 48.976388888)
Côtes-d'Armor,Saint-Gilles-Pligeaux,Point(-3.094722222 48.38)
arrondissement de Bressuire,Sainte-Gemme,Point(-0.287777777 46.900555555)
canton de Castelnaudary-Nord,Saint-Paulet,Point(1.877777777 43.406111111)
canton de Castelnaudary-Nord,Soupex,Point(1.895277777 43.378611111)
canton de Castelnaudary-Nord,Villespy,Point(2.098055555 43.319166666)
Hautes-Alpes,Rabou,Point(6.005555555 44.591111111)
Hautes-Alpes,Rousset,Point(6.234166666 44.466388888)
Landes,Villeneuve-de-Marsan,Point(-0.306388888 43.893055555)
canton de Monpazier,Saint-Marcory,Point(0.932777777 44.723055555)
communauté d'agglomération Luberon Monts de Vaucluse,Taillades,Point(5.090555555 43.836111111)
Gironde,Saint-Ciers-de-Canesse,Point(-0.609166666 45.083611111)
canton de Varilhes,Varilhes,Point(1.628333333 43.045555555)
canton de Montlieu-la-Garde,Pouillac,Point(-0.251111111 45.268888888)
arrondissement d'Albi,Saint-Martin-Laguépie,Point(1.973611111 44.142222222)
arrondissement d'Albi,Valence-d'Albigeois,Point(2.404444444 44.019722222)
arrondissement de Chalon-sur-Saône,Saint-Martin-en-Bresse,Point(5.060555555 46.816944444)
arrondissement de Mâcon,Saint-Amour-Bellevue,Point(4.743333333 46.245)
arrondissement de Bastia,San-Giuliano,Point(9.491111111 42.314444444)
arrondissement de Bastia,Valle-di-Campoloro,Point(9.494166666 42.335833333)
