nom,leonoreid,bnfid,datenaissance,ville,coordinatelieuN,datedeces,villedc,coordinatelieudc,metier,diplome
Henri François Marie Charpentier,LH/494/18,165326505,1769-06-23T00:00:00Z,Soissons,Point(3.3225 49.381111111),1831-10-14T00:00:00Z,Oigny-en-Valois,Point(3.136666666 49.219444444),militaire,
Henri François Joseph Boudet de Puymaigre,LH/308/71,,1858-07-08T00:00:00Z,Metz,Point(6.176944444 49.119722222),,,,personnalité politique,
Henri François Joseph Boudet de Puymaigre,LH/308/71,,1858-07-08T00:00:00Z,Metz,Point(6.176944444 49.119722222),,,,militaire,
Henri Froidevaux,19800035/443/59295,12459884d,1863-11-01T00:00:00Z,1er arrondissement de Paris,Point(2.342059 48.859947),1954-01-20T00:00:00Z,Versailles,Point(2.134166666 48.804722222),géographe,
Henri Froidevaux,19800035/443/59295,12459884d,1863-11-01T00:00:00Z,1er arrondissement de Paris,Point(2.342059 48.859947),1954-01-20T00:00:00Z,Versailles,Point(2.134166666 48.804722222),historien,
Henri Frédéric Paul Gervais,LH/1125/52,13084970v,1845-11-24T00:00:00Z,Paris,Point(2.351388888 48.856944444),1915-01-12T00:00:00Z,Larchant,Point(2.596666666 48.284722222),ichtyologiste,
Henri Frédéric Paul Gervais,LH/1125/52,13084970v,1845-11-24T00:00:00Z,Paris,Point(2.351388888 48.856944444),1915-01-12T00:00:00Z,Larchant,Point(2.596666666 48.284722222),zoologiste,
Henri Fursy,LH/803/70,14828289k,1866-02-26T00:00:00Z,3e arrondissement de Paris,Point(2.361531 48.864027),1929-04-14T00:00:00Z,Nice,Point(7.268333333 43.701944444),chansonnier,
Henri Fursy,LH/803/70,14828289k,1866-02-26T00:00:00Z,3e arrondissement de Paris,Point(2.361531 48.864027),1929-04-14T00:00:00Z,Nice,Point(7.268333333 43.701944444),parolier,
Henri Fursy,LH/803/70,14828289k,1866-02-26T00:00:00Z,3e arrondissement de Paris,Point(2.361531 48.864027),1929-04-14T00:00:00Z,Nice,Point(7.268333333 43.701944444),auteur-compositeur,
Henri Fursy,LH/803/70,14828289k,1866-02-26T00:00:00Z,3e arrondissement de Paris,Point(2.361531 48.864027),1929-04-14T00:00:00Z,Nice,Point(7.268333333 43.701944444),chanteur,
Henri Félix de Lamothe,LH/1461/40,153663435,1843-08-08T00:00:00Z,Metz,Point(6.176944444 49.119722222),1926-03-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),administrateur colonial,
Henri Félix de Lamothe,LH/1461/40,153663435,1843-08-08T00:00:00Z,Metz,Point(6.176944444 49.119722222),1926-03-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),journaliste,
Henri Gadeau de Kerville,19800035/231/30635,121515755,1858-12-17T00:00:00Z,Rouen,Point(1.1025 49.443055555),1940-07-26T00:00:00Z,Bagnères-de-Luchon,Point(0.593888888 42.790555555),spéléologue,
Henri Gadeau de Kerville,19800035/231/30635,121515755,1858-12-17T00:00:00Z,Rouen,Point(1.1025 49.443055555),1940-07-26T00:00:00Z,Bagnères-de-Luchon,Point(0.593888888 42.790555555),archéologue,
Henri Gadeau de Kerville,19800035/231/30635,121515755,1858-12-17T00:00:00Z,Rouen,Point(1.1025 49.443055555),1940-07-26T00:00:00Z,Bagnères-de-Luchon,Point(0.593888888 42.790555555),botaniste,
Henri Gadeau de Kerville,19800035/231/30635,121515755,1858-12-17T00:00:00Z,Rouen,Point(1.1025 49.443055555),1940-07-26T00:00:00Z,Bagnères-de-Luchon,Point(0.593888888 42.790555555),entomologiste,
Henri Gadeau de Kerville,19800035/231/30635,121515755,1858-12-17T00:00:00Z,Rouen,Point(1.1025 49.443055555),1940-07-26T00:00:00Z,Bagnères-de-Luchon,Point(0.593888888 42.790555555),zoologiste,
Henri Gadeau de Kerville,19800035/231/30635,121515755,1858-12-17T00:00:00Z,Rouen,Point(1.1025 49.443055555),1940-07-26T00:00:00Z,Bagnères-de-Luchon,Point(0.593888888 42.790555555),photographe,
Henri Garnault,LH/1075/58,,1820-05-09T00:00:00Z,La Rochelle,Point(-1.151388888 46.159444444),1906-01-01T00:00:00Z,Toulon,Point(5.930555555 43.125),officier de la Marine française,
Henri Garçon,LH/1070/53,,1866-08-07T00:00:00Z,Roubaix,Point(3.181666666 50.69),1944-09-19T00:00:00Z,Indre,Point(1.6 46.766666666),militaire,
Henri Gautruche,19800035/614/69226,11062183t,1885-04-04T00:00:00Z,Dourdan,Point(2.010833333 48.528888888),,,,architecte,
Henri Georges Boulay de la Meurthe,LH/316/86,10696169r,1797-07-15T00:00:00Z,Nancy,Point(6.183611111 48.692777777),1858-11-24T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Henri Giraud,LH/1148/43,16573578b,1880-01-31T00:00:00Z,11e arrondissement de Paris,Point(2.379305555 48.858677777),1942-11-11T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Henri Gisquet,LH/1153/22,10310711g,1792-07-14T00:00:00Z,Charency-Vezin,Point(5.510833333 49.482777777),1866-01-23T00:00:00Z,Paris,Point(2.351388888 48.856944444),banquier,
Henri Gisquet,LH/1153/22,10310711g,1792-07-14T00:00:00Z,Charency-Vezin,Point(5.510833333 49.482777777),1866-01-23T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Henri Goublier,LH/580/87,139251439,1888-03-14T00:00:00Z,10e arrondissement de Paris,Point(2.357852777 48.875508333),1951-05-23T00:00:00Z,Paris,Point(2.351388888 48.856944444),compositeur,
Henri Goybet,19800035/151/19279,,1868-05-25T00:00:00Z,Lyon,Point(4.841388888 45.758888888),1958-01-09T00:00:00Z,Nice,Point(7.268333333 43.701944444),,
Henri Greffulhe,LH/1195/33,15342546c,1815-07-29T00:00:00Z,Londres,Point(-0.1275 51.507222222),1879-04-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Henri Greffulhe,LH/1195/36,15342546c,1815-07-29T00:00:00Z,Londres,Point(-0.1275 51.507222222),1879-04-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Henri Gruson,LH/1213/13,10200114g,1841-04-24T00:00:00Z,Lille,Point(3.0575 50.631944444),1908-12-01T00:00:00Z,gare de Lille-Flandres,Point(3.070833333 50.636388888),ingénieur,
Henri Guinier,LH/1245/29,14897525c,1867-11-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),1927-10-10T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),peintre,
Henri Henrot,LH/1285/17,10667996g,1838-05-22T00:00:00Z,Reims,Point(4.028611111 49.265277777),1919-02-25T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Henri Hertz,19800035/883/3596,12612843n,1875-06-17T00:00:00Z,Nogent-sur-Seine,Point(3.5025 48.493611111),1966-10-11T00:00:00Z,16e arrondissement de Paris,Point(2.276488888 48.863611111),journaliste,
Henri Hertz,19800035/883/3596,12612843n,1875-06-17T00:00:00Z,Nogent-sur-Seine,Point(3.5025 48.493611111),1966-10-11T00:00:00Z,16e arrondissement de Paris,Point(2.276488888 48.863611111),directeur de théâtre,
Henri Hertz,19800035/883/3596,12612843n,1875-06-17T00:00:00Z,Nogent-sur-Seine,Point(3.5025 48.493611111),1966-10-11T00:00:00Z,16e arrondissement de Paris,Point(2.276488888 48.863611111),poète,
Henri Hertz,19800035/883/3596,12612843n,1875-06-17T00:00:00Z,Nogent-sur-Seine,Point(3.5025 48.493611111),1966-10-11T00:00:00Z,16e arrondissement de Paris,Point(2.276488888 48.863611111),écrivain,
Henri Hogard,LH/1305/56,11907638w,1808-03-16T00:00:00Z,Épinal,Point(6.451666666 48.173611111),1880-11-29T00:00:00Z,Gérardmer,Point(6.878611111 48.072222222),cartographe,
Henri Hogard,LH/1305/56,11907638w,1808-03-16T00:00:00Z,Épinal,Point(6.451666666 48.173611111),1880-11-29T00:00:00Z,Gérardmer,Point(6.878611111 48.072222222),géologue,
Henri Houssaye,19800035/256/34096,,1853-03-01T00:00:00Z,Équemauville,Point(0.208888888 49.393055555),,,,journaliste,
Henri Hoppenot,19800035/1473/70645,13178360t,1891-10-25T00:00:00Z,Paris,Point(2.351388888 48.856944444),1977-08-10T00:00:00Z,Paris,Point(2.351388888 48.856944444),diplomate,
Henri Hureau de Senarmont,LH/1328/20,12109887w,1808-09-06T00:00:00Z,Broué,Point(1.521944444 48.748333333),1862-06-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),géologue,
Henri Hureau de Senarmont,LH/1328/20,12109887w,1808-09-06T00:00:00Z,Broué,Point(1.521944444 48.748333333),1862-06-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),physicien,
Henri Hureau de Senarmont,LH/1328/20,12109887w,1808-09-06T00:00:00Z,Broué,Point(1.521944444 48.748333333),1862-06-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),médecin,
Henri Jacques Goüin-Moisant,LH/1175/71,10692210d,1758-02-14T00:00:00Z,Tours,Point(0.688333333 47.392777777),1823-04-05T00:00:00Z,Tours,Point(0.688333333 47.392777777),banquier,
Henri Jacques Goüin-Moisant,LH/1175/71,10692210d,1758-02-14T00:00:00Z,Tours,Point(0.688333333 47.392777777),1823-04-05T00:00:00Z,Tours,Point(0.688333333 47.392777777),personnalité politique,
Henri Jacques Auguste Beaudenom de Lamaze,LH/153/47,162772799,1848-05-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),1938-12-14T00:00:00Z,Versailles,Point(2.134166666 48.804722222),militaire,
Henri Jadart,LH/1347/59,136068306,1847-11-17T00:00:00Z,Rethel,Point(4.3675 49.509722222),1921-09-05T00:00:00Z,Reims,Point(4.028611111 49.265277777),bibliothécaire,
Henri Jacques Jean Boyer,LH/346/66,,1767-06-24T00:00:00Z,Sarlat-la-Canéda,Point(1.216666666 44.89),1828-11-18T00:00:00Z,Dordogne,Point(0.666666666 45.0),militaire,
Henri Jean Descoings,19800035/216/28330,16666905x,1860-11-02T00:00:00Z,Angers,Point(-0.555555555 47.472777777),1947-02-08T00:00:00Z,Angers,Point(-0.555555555 47.472777777),militaire,
Henri Jean Bonnier,LH/290/19,13394141s,1846-01-29T00:00:00Z,Vanxains,Point(0.287222222 45.215833333),,,,haut fonctionnaire,
Henri Jean Bonnier,LH/290/19,13394141s,1846-01-29T00:00:00Z,Vanxains,Point(0.287222222 45.215833333),,,,médecin,
Henri Jolicoeur,LH/1369/77,10651959m,1839-04-04T00:00:00Z,Reims,Point(4.028611111 49.265277777),1895-01-16T00:00:00Z,Reims,Point(4.028611111 49.265277777),conseiller général,
Henri Jolicoeur,LH/1369/77,10651959m,1839-04-04T00:00:00Z,Reims,Point(4.028611111 49.265277777),1895-01-16T00:00:00Z,Reims,Point(4.028611111 49.265277777),conseiller municipal,
Henri Jolicoeur,LH/1369/77,10651959m,1839-04-04T00:00:00Z,Reims,Point(4.028611111 49.265277777),1895-01-16T00:00:00Z,Reims,Point(4.028611111 49.265277777),médecin,
Henri Joulie,19800035/1304/50607,,,,,,,,architecte,
Henri Jules Bataille,LH/134/63,,1816-09-06T00:00:00Z,Le Bourg-d'Oisans,Point(6.029444444 45.055277777),1882-01-10T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Henri Kretzschmar,19800035/173/22288,,1896-05-18T00:00:00Z,Paris,Point(2.351388888 48.856944444),1956-03-30T00:00:00Z,Lille,Point(3.0575 50.631944444),personnalité du monde des affaires,
Henri Lafond,19800035/406/54323,,1894-08-20T00:00:00Z,Thaumiers,Point(2.655 46.821388888),1963-03-06T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),banquier,
Henri Lartigue,LH/1488/52,10360408s,,,,,,,inventeur,
Henri Lartigue,LH/1488/52,10360408s,,,,,,,ingénieur,
Henri Laugier,19800035/1181/36770,121858627,1888-08-05T00:00:00Z,Mane,Point(5.7675 43.938333333),1973-01-19T00:00:00Z,Antibes,Point(7.123055555 43.58),résistant,
Henri Laugier,19800035/1181/36770,121858627,1888-08-05T00:00:00Z,Mane,Point(5.7675 43.938333333),1973-01-19T00:00:00Z,Antibes,Point(7.123055555 43.58),physiologiste,
Gustave Rouland,LH/2397/33,155876341,1806-02-03T00:00:00Z,Yvetot,Point(0.753055555 49.616944444),1878-12-12T00:00:00Z,1er arrondissement de Paris,Point(2.342059 48.859947),personnalité politique,
Gustave Rives,LH/2339/40,128986128,1858-01-01T00:00:00Z,Saint-Palais,Point(-1.033888888 43.328055555),1926-01-01T00:00:00Z,7e arrondissement de Paris,Point(2.312777777 48.859166666),architecte,
Gustave Schelle,LH/2476/52,12014508r,1845-01-18T00:00:00Z,Paris,Point(2.351388888 48.856944444),,,,économiste,
Gustave Roussy,19800035/44/5510,12282387n,1874-11-24T00:00:00Z,Vevey,Point(6.85 46.466666666),1948-09-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),oncologue,
Gustave Roussy,19800035/44/5510,12282387n,1874-11-24T00:00:00Z,Vevey,Point(6.85 46.466666666),1948-09-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),neuropathologiste,
Gustave Roussy,19800035/44/5510,12282387n,1874-11-24T00:00:00Z,Vevey,Point(6.85 46.466666666),1948-09-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),neurologue,
Gustave Toudouze,LH/2616/5,12103106p,1847-05-19T00:00:00Z,ancien 11e arrondissement de Paris,Point(2.332578 48.850555),1904-07-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),écrivain,
Gustave Umbdenstock,LH/2655/46,12107274d,1866-12-24T00:00:00Z,Colmar,Point(7.355 48.081111111),1940-11-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),architecte,
Gustave Vapereau,LH/2674/43,121071535,1819-04-04T00:00:00Z,Orléans,Point(1.904166666 47.902222222),1906-04-17T00:00:00Z,Morsang-sur-Orge,Point(2.351388888 48.663333333),linguiste,
Gustave Vapereau,LH/2674/43,121071535,1819-04-04T00:00:00Z,Orléans,Point(1.904166666 47.902222222),1906-04-17T00:00:00Z,Morsang-sur-Orge,Point(2.351388888 48.663333333),lexicographe,
Gustave Vapereau,LH/2674/43,121071535,1819-04-04T00:00:00Z,Orléans,Point(1.904166666 47.902222222),1906-04-17T00:00:00Z,Morsang-sur-Orge,Point(2.351388888 48.663333333),journaliste,
Gustave Vapereau,LH/2674/43,121071535,1819-04-04T00:00:00Z,Orléans,Point(1.904166666 47.902222222),1906-04-17T00:00:00Z,Morsang-sur-Orge,Point(2.351388888 48.663333333),biographe,
Gustave Vapereau,LH/2674/43,121071535,1819-04-04T00:00:00Z,Orléans,Point(1.904166666 47.902222222),1906-04-17T00:00:00Z,Morsang-sur-Orge,Point(2.351388888 48.663333333),haut fonctionnaire,
Gustave Vapereau,LH/2674/43,121071535,1819-04-04T00:00:00Z,Orléans,Point(1.904166666 47.902222222),1906-04-17T00:00:00Z,Morsang-sur-Orge,Point(2.351388888 48.663333333),écrivain,
Gustave Zidler,19800035/745/84581,12995579q,1862-08-28T00:00:00Z,7e arrondissement de Paris,Point(2.312777777 48.859166666),1936-12-03T00:00:00Z,Versailles,Point(2.134166666 48.804722222),poète,
Gustave Zidler,19800035/745/84581,12995579q,1862-08-28T00:00:00Z,7e arrondissement de Paris,Point(2.312777777 48.859166666),1936-12-03T00:00:00Z,Versailles,Point(2.134166666 48.804722222),enseignant,
Gustave Worms,LH/2762/52,146590855,1836-11-26T00:00:00Z,Paris,Point(2.351388888 48.856944444),1910-11-19T00:00:00Z,16e arrondissement de Paris,Point(2.276488888 48.863611111),professeur d'art dramatique,
Gustave Worms,LH/2762/52,146590855,1836-11-26T00:00:00Z,Paris,Point(2.351388888 48.856944444),1910-11-19T00:00:00Z,16e arrondissement de Paris,Point(2.276488888 48.863611111),acteur,
Gustave de Closmadeuc,LH/2600/43,13321853j,1828-11-12T00:00:00Z,La Roche-Bernard,Point(-2.299166666 47.518333333),1918-05-01T00:00:00Z,Vannes,Point(-2.761666666 47.655),archéologue,
Gustave de Closmadeuc,LH/2600/43,13321853j,1828-11-12T00:00:00Z,La Roche-Bernard,Point(-2.299166666 47.518333333),1918-05-01T00:00:00Z,Vannes,Point(-2.761666666 47.655),chirurgien,
Gustave de Closmadeuc,LH/2600/43,13321853j,1828-11-12T00:00:00Z,La Roche-Bernard,Point(-2.299166666 47.518333333),1918-05-01T00:00:00Z,Vannes,Point(-2.761666666 47.655),médecin,
Gustave de Monttessuy,LH/1922/31,,1809-02-11T00:00:00Z,Paris,Point(2.351388888 48.856944444),1881-09-21T00:00:00Z,Bretteville-sur-Laize,Point(-0.325 49.045),diplomate,
Gustave de Rothschild,LH/2387/34,,1829-02-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),1911-11-28T00:00:00Z,Paris,Point(2.351388888 48.856944444),collectionneur d'œuvres d'art,
Gustave de Rothschild,LH/2387/34,,1829-02-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),1911-11-28T00:00:00Z,Paris,Point(2.351388888 48.856944444),banquier,
Gustave de Rothschild,LH/2387/34,,1829-02-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),1911-11-28T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité du monde des affaires,
Gustave Émile Boissonade,LH/272/76,11892617d,1825-06-07T00:00:00Z,Vincennes,Point(2.439166666 48.847777777),1910-06-27T00:00:00Z,Antibes,Point(7.123055555 43.58),conseiller juridique,
Guy-Charles Cros,19800035/300/40372,12070625w,1879-02-02T00:00:00Z,6e arrondissement de Paris,Point(2.332233333 48.850530555),1956-11-28T00:00:00Z,Paris,Point(2.351388888 48.856944444),poète,
Guy Baucheron de Boissoudy,19800035/1158/32319,,1908-07-08T00:00:00Z,Toul,Point(5.891666667 48.675),1972-04-23T00:00:00Z,Rueil-Malmaison,Point(2.188333333 48.877777777),officier,
Guy Baucheron de Boissoudy,19800035/1158/32319,,1908-07-08T00:00:00Z,Toul,Point(5.891666667 48.675),1972-04-23T00:00:00Z,Rueil-Malmaison,Point(2.188333333 48.877777777),personnalité politique,
Guy Coustard de Saint-Lo,LH/619/49,,1752-08-12T00:00:00Z,Croix-des-Bouquets,Point(-72.226944444 18.576111111),1825-11-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),officier,
Guy La Chambre,19800035/1296/49859,136278436,1898-06-05T00:00:00Z,1er arrondissement de Paris,Point(2.342059 48.859947),1975-05-24T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),personnalité politique,
Guy Lorin,LH/1659/62,,1754-06-03T00:00:00Z,Rennes,Point(-1.680833333 48.114166666),1821-01-30T00:00:00Z,Quédillac,Point(-2.1425 48.249444444),personnalité politique,
Guy Marin de Montmarin,LH/1742/72,,1875-11-20T00:00:00Z,La Cropte,Point(-0.492777777 47.958055555),1942-01-29T00:00:00Z,Orléans,Point(1.904166666 47.902222222),militaire,
Guy Menant,19800035/880/3238,12738137t,1891-03-27T00:00:00Z,Orléans,Point(1.904166666 47.902222222),1967-01-30T00:00:00Z,Talence,Point(-0.588308 44.808598),diplomate,
Guy Menant,19800035/880/3238,12738137t,1891-03-27T00:00:00Z,Orléans,Point(1.904166666 47.902222222),1967-01-30T00:00:00Z,Talence,Point(-0.588308 44.808598),personnalité politique,
Guy Menant,19800035/880/3238,12738137t,1891-03-27T00:00:00Z,Orléans,Point(1.904166666 47.902222222),1967-01-30T00:00:00Z,Royan,Point(-1.043055555 45.623055555),diplomate,
Guy Menant,19800035/880/3238,12738137t,1891-03-27T00:00:00Z,Orléans,Point(1.904166666 47.902222222),1967-01-30T00:00:00Z,Royan,Point(-1.043055555 45.623055555),personnalité politique,
Guy de Charnacé,LH/492/70,11896189v,1825-05-03T00:00:00Z,Château-Gontier,Point(-0.702777777 47.828611111),1909-03-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),musicologue,
Guy de Charnacé,LH/492/70,11896189v,1825-05-03T00:00:00Z,Château-Gontier,Point(-0.702777777 47.828611111),1909-03-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),romancier,
Guy de Charnacé,LH/492/70,11896189v,1825-05-03T00:00:00Z,Château-Gontier,Point(-0.702777777 47.828611111),1909-03-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),journaliste,
Guy de Charnacé,LH/492/70,11896189v,1825-05-03T00:00:00Z,Château-Gontier,Point(-0.702777777 47.828611111),1909-03-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),agronome,
Guy de Gisors,LH/1153/21,14957028c,1762-09-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),1835-05-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),architecte,
Guy de Gisors,LH/1153/21,12539222z,1762-09-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),1835-05-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),architecte,
Guy de Montjou,LH/1048/27,13199036s,1888-08-05T00:00:00Z,Saumur,Point(-0.078055555 47.259166666),1935-11-24T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Guy de Salvaing de Boissieu,19800035/45/5607,,1871-05-26T00:00:00Z,château de Beire-le-Châtel,Point(5.2022 47.413),1954-05-25T00:00:00Z,Paris,Point(2.351388888 48.856944444),officier,
Guy de Salvaing de Boissieu,19800035/45/5607,,1871-05-26T00:00:00Z,château de Beire-le-Châtel,Point(5.2022 47.413),1954-05-25T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Guy de Wendel,19800035/86/10722,148033626,1878-04-22T00:00:00Z,Paris,Point(2.351388888 48.856944444),1955-04-06T00:00:00Z,Paris,Point(2.351388888 48.856944444),maître de forges,
Guy de Wendel,19800035/86/10722,148033626,1878-04-22T00:00:00Z,Paris,Point(2.351388888 48.856944444),1955-04-06T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Gédéon Geismar,LH/1106/13,103532318,1863-01-10T00:00:00Z,Dambach-la-Ville,Point(7.4275 48.323888888),1931-06-28T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Gérard Cochet,19800035/971/12621,149717586,1888-10-13T00:00:00Z,Avranches,Point(-1.356944444 48.684444444),1969-01-08T00:00:00Z,Paris,Point(2.351388888 48.856944444),graveur,
Gérard Cochet,19800035/971/12621,149717586,1888-10-13T00:00:00Z,Avranches,Point(-1.356944444 48.684444444),1969-01-08T00:00:00Z,Paris,Point(2.351388888 48.856944444),peintre,
Gérard Isbecque,19800035/1012/16994,,1897-03-15T00:00:00Z,Roubaix,Point(3.181666666 50.69),1970-08-03T00:00:00Z,Roubaix,Point(3.181666666 50.69),joueur de football,
Gérard Marchant,LH/1731/2,,1813-03-11T00:00:00Z,Saint-Béat,Point(0.6925 42.914444444),1881-06-21T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),psychiatre,
Gérard de Berny,19800035/303/40749,,1880-02-18T00:00:00Z,Amiens,Point(2.297777777 49.891944444),1957-12-21T00:00:00Z,Amiens,Point(2.297777777 49.891944444),personnalité politique,
Gérard de Cathelineau,19800035/435/58145,,1921-01-23T00:00:00Z,Paris,Point(2.351388888 48.856944444),1957-07-12T00:00:00Z,Tamaghoucht,Point(4.092579 36.643837),officier,
Gérard de Cathelineau,19800035/435/58145,,1921-01-25T00:00:00Z,Paris,Point(2.351388888 48.856944444),1957-07-12T00:00:00Z,Tamaghoucht,Point(4.092579 36.643837),officier,
